Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-5340919,2022-07-22,2022-07-23,Aeroprice,One Way,TO,Spain,France,LPA,ORY,2,222.012129,0.0,10.487780592400032
BUSA-5341945,2022-07-22,2022-10-06,Aeroprice,Return,F9,United States,United States,ONT,DEN,2,211.64176111999998,0.0,-18.47867607959999
BUSA-5340852,2022-07-22,2022-10-19,Aeroprice,One Way,VY,Spain,Netherlands,ALC,AMS,1,50.34235296,0.0,-7.476186248199998
BUSA-5339899,2022-07-22,2022-07-27,Google Flights,Return,FI,United States,Finland,JFK,HEL,1,1875.095818,367.44232582,-16.01449868400041
BUSA-5343640,2022-07-22,2022-11-10,Aeroprice,Return,EK,United States,India,SFO,AMD,2,3685.1252799999997,1082.40935276,320.52232307459974
BUSA-5343282,2022-07-22,2022-08-19,Google Flights,One Way,H2,United States,Peru,MIA,LIM,2,176.43348,102.5274556,-6.484705063999931
BUSA-5343484,2022-07-22,2022-09-01,Aeroprice,One Way,UK,India,India,VNS,BOM,1,63.574973,13.5634807,-3.460399501400005
BUSA-5340708,2022-07-22,2022-08-20,Aeroprice,Return,LG,United Kingdom,Luxembourg,LCY,LUX,1,46.068742,71.553578,-7.6863150814
BUSA-5338315,2022-07-22,2022-07-23,Other,One Way,UA,United States,Jordan,DTW,AMM,1,386.79032,241.6705088,51.6858121516
BUSA-5337249,2022-07-22,2022-08-04,Google Flights,One Way,AV,United States,Colombia,MIA,BOG,1,137.09024,43.868876799999995,-9.35381669600002
BUSA-5342322,2022-07-22,2022-08-17,Aeroprice,One Way,F9,United States,United States,DEN,LAS,1,30.36616228,0.0,-7.142628952399999
BUSA-5339826,2022-07-22,2022-09-11,Aeroprice,Return,LA,United States,Chile,JFK,SCL,1,763.7884799999999,89.66680912,-7.153450899999994
BUSA-5340374,2022-07-22,2022-09-16,Aeroprice,Return,AS,United States,United States,PDX,RDU,1,445.87680954,79.70872551999999,-6.953786140399998
BUSA-5337911,2022-07-22,2022-07-22,Aeroprice,One Way,LA,Colombia,Colombia,MDE,SMR,1,49.8975402,6.61901521,2.850201765599998
BUSA-5340762,2022-07-22,2022-08-08,Aeroprice,One Way,EI,United States,France,IAD,LYS,2,454.806304,324.441566,-5.694249819999966
BUSA-5339900,2022-07-22,2022-08-06,Google Flights,One Way,TK,United States,France,SFO,NCE,1,295.035986,287.09647939999996,-8.646995380000002
BUSA-5339240,2022-07-22,2022-10-23,Direct,Return,CI,United States,Vietnam,JFK,SGN,2,1611.789536,702.23496224,10.807903497200265
BUSA-5339856,2022-07-22,2022-09-15,Direct,Return,UA,Costa Rica,Switzerland,SJO,GVA,1,168.772487,398.6268078,39.606399663399976
BUSA-5343031,2022-07-22,2022-08-17,Direct,One Way,BF,France,United States,ORY,EWR,1,608.0,199.21,-12.642874923000095
BUSA-5342360,2022-07-22,2022-08-04,Direct,Return,F9,United States,United States,BWI,ATL,1,146.98869256,0.0,1.186347265199999
BUSA-5342058,2022-07-22,2022-08-30,Aeroprice,One Way,CM,United States,Colombia,PDX,CTG,1,307.313513,49.4653354,22.73360618779997
BUSA-5340495,2022-07-22,2022-07-28,Aeroprice,One Way,QR,Malaysia,Hungary,BKI,BUD,1,939.998374,186.5293958,-20.60658393419991
BUSA-5343667,2022-07-22,2022-07-25,Jetradar,Return,SK,United States,Lithuania,LAX,VNO,2,1109.570552,999.53487164,-16.306693872800132
BUSA-5341441,2022-07-22,2022-07-30,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BOG,1,44.10837,6.273190400000001,-8.3769375102
BUSA-5342607,2022-07-22,2022-08-11,Other,One Way,AA,United States,United States,CLT,JFK,1,144.06773828,32.46376032,2.408067019400008
BUSA-5343806,2022-07-22,2022-08-12,Kayak Group,Return,PR,United States,Indonesia,LAX,DPS,1,1014.4925099999999,508.68712842,81.34548585700013
BUSA-5342709,2022-07-22,2022-09-13,Aeroprice,Return,CM,Colombia,Mexico,MDE,CUN,1,90.177112,140.5586724,-10.277077951599997
BUSA-5341302,2022-07-22,2022-08-05,Google Flights,One Way,AT,United States,Morocco,MIA,CMN,2,564.587136,327.6761798,9.634159650200118
BUSA-5340196,2022-07-22,2022-08-03,Aeroprice,One Way,AV,Colombia,Colombia,CUC,MDE,1,30.355696,5.6794528,-3.7529094524000044
BUSA-5337838,2022-07-22,2022-09-01,Google Flights,Return,TK,United States,Turkey,JFK,ASR,2,1735.170752,943.31794144,11.064557654399803
BUSA-5342327,2022-07-22,2022-07-28,Aeroprice,Return,TK,Croatia,Lebanon,ZAG,BEY,1,264.0,286.36,-26.653309243600056
BUSA-5340945,2022-07-22,2022-08-05,Aeroprice,One Way,XQ,Turkey,Turkey,ADA,AYT,1,30.91506644,0.0,-7.880022880200002
BUSA-5341831,2022-07-22,2022-08-03,Google Flights,One Way,BW,United States,Grenada,JFK,GND,1,1498.704394,43.814314200000005,19.671546487200022
BUSA-5337181,2022-07-22,2022-07-26,Aeroprice,One Way,GQ,Greece,Greece,ATH,HER,1,64.10927152,0.0,-11.467887191999992
BUSA-5341057,2022-07-22,2022-10-12,Google Flights,Return,AT,United States,Morocco,JFK,RAK,1,549.8843459999999,378.56743692000003,46.56789846540015
BUSA-5343036,2022-07-22,2022-07-24,Google Flights,Return,SK,United States,Estonia,SFO,TLL,1,401.87626,506.72675642,-4.554589300000028
BUSA-5343002,2022-07-22,2022-08-13,Aeroprice,Return,F9,United States,United States,PHX,LAS,2,74.41572112,0.0,-16.6001496106
BUSA-5341777,2022-07-22,2022-08-08,Aeroprice,Return,QR,United States,Iraq,IAD,EBL,2,1132.11483,1087.94764884,209.71456818679988
BUSA-5343447,2022-07-22,2022-11-01,Google Flights,Return,AR,United States,Argentina,MIA,EZE,1,774.34694,138.76493202,34.451783040000066
BUSA-5341230,2022-07-22,2022-08-22,Aeroprice,One Way,NK,United States,United States,RNO,SAN,1,53.30251468,0.0,-6.120490991599999
BUSA-5343663,2022-07-22,2022-07-23,Other,One Way,UA,United States,United States,SAT,SDF,1,209.71079469999998,38.8643749,2.59145982
BUSA-5338365,2022-07-22,2022-07-22,Google Flights,Return,AI,United States,India,JFK,DEL,1,1192.1489525,575.1420231,12.079287743999743
BUSA-5340329,2022-07-22,2022-07-31,Google Flights,One Way,QR,United States,United Arab Emirates,PDX,DXB,1,415.598864,269.45313139999996,-31.207169019999917
BUSA-5339172,2022-07-22,2022-08-02,Aeroprice,One Way,F9,United States,United States,ATL,LGA,1,43.10858028,0.0,-3.031238775399995
BUSA-5339939,2022-07-22,2022-07-26,Aeroprice,Return,OZ,United States,South Korea,SFO,ICN,1,935.1512799999999,489.38278032,16.432614225000016
BUSA-5342587,2022-07-22,2022-09-20,Direct,Return,LX,Israel,United States,TLV,LAS,1,463.627978,377.79308998,33.16184163720004
BUSA-5338975,2022-07-22,2022-09-27,Direct,One Way,AA,United States,Vietnam,SFO,SGN,2,383.852672,333.91265599999997,16.022165774
BUSA-5343748,2022-07-22,2022-08-03,Aeroprice,One Way,VH,Colombia,Colombia,CTG,BOG,1,35.8117216,11.575824079999999,-0.6914032681999944
BUSA-5343762,2022-07-22,2022-09-02,Aeroprice,One Way,XQ,Turkey,Estonia,AYT,TLL,1,122.05276072,0.0,-4.51328000739999
BUSA-5342099,2022-07-22,2022-08-01,Jetcost,Return,UA,United States,United States,PBI,EWR,2,342.82985536,97.66573304,-14.170869190000055
BUSA-5341916,2022-07-22,2022-07-26,Aeroprice,One Way,F9,United States,United States,ATL,MCO,1,66.63304428000001,0.0,-8.82413803540001
BUSA-5341314,2022-07-22,2022-08-06,Google Flights,One Way,EY,United States,India,DFW,HYD,1,384.232912,236.5188818,17.733685511600036
BUSA-5339626,2022-07-22,2022-07-26,Aeroprice,One Way,AV,Colombia,Colombia,BOG,BGA,1,37.8197069,5.88029595,-0.8436550345999967
BUSA-5341454,2022-07-22,2022-07-31,Aeroprice,One Way,F9,United States,United States,DEN,SLC,1,74.47453228,0.0,-10.074855371400005
BUSA-5339937,2022-07-22,2022-08-08,Aeroprice,Return,EI,United States,Italy,LAX,FCO,2,1429.65536,729.65301024,-11.285010815999621
BUSA-5341754,2022-07-22,2022-08-09,Aeroprice,One Way,NK,United States,United States,ABQ,OAK,1,45.34340436,0.0,-6.576865593199999
BUSA-5337503,2022-07-22,2022-09-12,Google Flights,Return,TK,United States,Uzbekistan,JFK,SKD,2,967.465408,1119.38097824,-21.980021280000397
BUSA-5342234,2022-07-22,2022-07-28,Aeroprice,One Way,F9,United States,United States,PHX,LAS,1,92.11788028000001,0.0,1.6101379717999964
BUSA-5341534,2022-07-22,2022-08-18,Aeroprice,One Way,LH,United States,United Kingdom,GSP,EDI,1,1024.29437,611.60665842,-5.094736551000002
BUSA-5338176,2022-07-22,2022-09-28,Direct,Return,UA,United States,Turkey,EWR,ADB,1,235.01184,525.61377232,14.07257582
BUSA-5340956,2022-07-22,2022-07-31,Direct,Return,F9,United States,United States,DEN,LAS,1,68.5640107,0.0,-7.528430161999996
BUSA-5343568,2022-07-22,2022-07-23,Google Flights,One Way,OS,United States,Poland,EWR,KRK,1,321.501008,265.23833160000004,18.76086753340004
BUSA-5342064,2022-07-22,2022-08-31,Google Flights,One Way,SK,United States,Netherlands,ORD,AMS,1,108.800646,238.2832166,22.73882591020004
BUSA-5343052,2022-07-22,2022-07-24,Aeroprice,One Way,TK,United States,Greece,MIA,ATH,2,529.30044,548.7081228,-17.986632915999984
BUSA-5340625,2022-07-22,2022-08-14,Google Flights,Return,EY,United States,Saudi Arabia,ORD,JED,1,451.86574600000006,518.54779958,-3.1407357600000037
BUSA-5340046,2022-07-22,2022-07-30,Direct,One Way,AS,Mexico,United States,MZT,LAX,2,150.799264,211.86317376,7.408398910800018
BUSA-5341155,2022-07-22,2022-07-27,Aeroprice,One Way,VY,Spain,Spain,BCN,ALC,1,50.361956680000006,0.0,-9.904695081800003
BUSA-5342770,2022-07-22,2022-07-24,Direct,Return,F9,United States,United States,STL,MCO,2,390.03561312,0.0,6.91465226779996
BUSA-5337979,2022-07-22,2022-08-26,Aeroprice,Return,NK,United States,United States,MIA,ORD,1,86.72685728,0.0,-7.586709509200002
BUSA-5341983,2022-07-22,2022-07-23,Aeroprice,One Way,AV,Colombia,Colombia,SMR,CLO,2,189.00130959999998,17.64042216,8.573325348600012
BUSA-5340958,2022-07-22,2022-08-05,Aeroprice,One Way,XQ,Turkey,Turkey,ADA,AYT,1,30.9248683,0.0,-7.946577509600003
BUSA-5341088,2022-07-22,2022-07-25,Aeroprice,One Way,NO,Italy,Mexico,FCO,CUN,1,721.416896,40.3836632,55.983251473000045
BUSA-5337837,2022-07-22,2022-07-31,Aeroprice,One Way,LA,Brazil,Brazil,GIG,IGU,3,603.0,21.54,23.01908959919993
BUSA-5343481,2022-07-22,2022-07-25,Direct,One Way,XP,United States,United States,BUR,BOI,1,116.642134,0.0,5.628578030399991
BUSA-5337446,2022-07-22,2022-07-29,Aeroprice,Return,AS,United States,United States,SMF,SAN,1,189.46850384,42.80153136,-1.336153993599984
BUSA-5342598,2022-07-22,2022-07-26,Other,One Way,AV,Colombia,Colombia,BAQ,BOG,1,37.3638628,6.8856582799999995,2.1517178375999975
BUSA-5342381,2022-07-22,2022-07-22,Direct,One Way,AA,United States,United States,OGG,MSN,1,336.88012634,53.82201326,11.27257582
BUSA-5343042,2022-07-22,2022-10-02,Google Flights,Return,OZ,United States,South Korea,SEA,ICN,1,706.057262,489.86755722,38.25643976399998
BUSA-5341213,2022-07-22,2022-07-24,Aeroprice,One Way,EY,Egypt,Qatar,CAI,DOH,1,59.791346,147.1749279,-5.422575514400011
BUSA-5340988,2022-07-22,2022-08-05,Aeroprice,One Way,LA,Brazil,Brazil,BSB,VIX,1,69.593206,6.1751718,18.082186747
BUSA-5339129,2022-07-22,2022-08-24,Google Flights,Return,EK,United States,India,BOS,MAA,3,2369.70272,1630.18900464,47.361377068399925
BUSA-5341352,2022-07-22,2022-07-22,Aeroprice,One Way,AM,United States,Mexico,LAX,MEX,1,139.186412,60.5264855,-10.333780840600008
BUSA-5341224,2022-07-22,2022-08-27,Aeroprice,One Way,F8,United States,Canada,LAS,YVR,1,98.14602418,0.0,5.4606721686
BUSA-5339469,2022-07-22,2022-08-25,Aeroprice,One Way,DY,Denmark,Norway,CPH,OSL,1,39.168639999999996,22.1302816,-0.4123546194000043
BUSA-5339768,2022-07-22,2022-09-12,Aeroprice,One Way,VH,Colombia,Colombia,CUC,BOG,3,74.5027776,27.344678879999996,-1.3049943032000169
BUSA-5340579,2022-07-22,2022-07-22,Jetcost,One Way,WS,United Kingdom,Canada,LGW,YYC,1,500.0,261.92,10.564029632999876
BUSA-5341418,2022-07-22,2022-07-23,Aeroprice,One Way,FR,Romania,Italy,OTP,MXP,1,78.14042792,0.0,2.2588250666000023
BUSA-5341287,2022-07-22,2022-08-19,Aeroprice,Return,F9,United States,United States,MCO,RDU,1,96.01902055999999,0.0,-11.41251520559998
BUSA-5342307,2022-07-22,2022-08-12,Google Flights,One Way,BF,United States,France,EWR,ORY,1,323.46138,144.3813978,35.828176847999984
BUSA-5339893,2022-07-22,2022-07-22,Aeroprice,One Way,F9,United States,United States,PDX,LAS,1,196.01759628,0.0,-12.454550942199987
BUSA-5341990,2022-07-22,2022-07-23,Jetradar,One Way,AT,Nigeria,United States,LOS,JFK,1,1010.571766,453.45364732,9.475831125600138
BUSA-5338604,2022-07-22,2022-09-05,Aeroprice,Return,TK,United States,Ethiopia,BOS,ADD,1,322.162064,645.1466694399999,-8.020057168599905
BUSA-5342416,2022-07-22,2022-07-27,Aeroprice,One Way,NK,United States,United States,LAS,BUR,1,31.42476316,0.0,-7.384440838599998
BUSA-5340483,2022-07-22,2022-07-29,Aeroprice,One Way,TG,Thailand,Thailand,BKK,CEI,1,54.890415999999995,2.6465022,-10.082559168799998
BUSA-5340670,2022-07-22,2022-07-22,Aeroprice,One Way,KC,Kazakhstan,Spain,NQZ,MAD,1,720.43671,126.73804980000001,-6.528323341000002
BUSA-5341124,2022-07-22,2022-07-23,Direct,One Way,EW,Spain,Germany,IBZ,CGN,1,76.00362244,0.0,-5.617361517800003
BUSA-5342101,2022-07-22,2022-11-10,Google Flights,One Way,AM,United States,Mexico,JFK,MEX,1,162.710876,60.5264855,-10.681648851999995
BUSA-5337546,2022-07-22,2022-08-10,Aeroprice,One Way,F9,United States,United States,SAN,MIA,1,125.90759328000001,0.0,-8.798348532800013
BUSA-5339470,2022-07-22,2022-07-30,Aeroprice,One Way,NK,United States,United States,LAS,LAX,1,31.42476316,0.0,-8.743468727599998
BUSA-5338666,2022-07-22,2022-10-07,Jetradar,Return,WN,United States,United States,OKC,DEN,2,287.57307016,41.49917408,0.6764272680000634
BUSA-5340925,2022-07-22,2022-07-31,Direct,Return,F9,United States,United States,DEN,LAS,1,68.5640107,0.0,-7.528430161999996
BUSA-5337334,2022-07-22,2022-07-24,Google Flights,One Way,AV,United States,El Salvador,MIA,SAL,1,137.09024,30.6494608,-5.110482081599994
BUSA-5337628,2022-07-22,2022-08-18,Aeroprice,One Way,F9,United States,United States,ATL,MDW,1,38.16004752,0.0,-6.869586777600002
BUSA-5337913,2022-07-22,2022-07-24,Aeroprice,One Way,EK,United States,United Arab Emirates,SFO,DXB,2,1335.6506239999999,399.91181439999997,10.018174994599999
BUSA-5343791,2022-07-22,2022-09-11,Aeroprice,One Way,SK,Estonia,Sweden,TLL,ARN,1,14.0,37.03,-7.073334588400005
BUSA-5342660,2022-07-22,2022-08-03,Aeroprice,One Way,LA,Peru,Peru,AQP,CUZ,1,81.355438,20.681924600000002,36.021763583
BUSA-5339499,2022-07-22,2022-08-16,Google Flights,Return,EY,United States,India,ORD,DEL,4,1621.581696,1945.54551744,-3.921865197799793
BUSA-5342098,2022-07-22,2022-08-09,Aeroprice,One Way,NK,United States,Puerto Rico,MIA,SJU,1,61.95755706,0.0,-13.091769860799996
BUSA-5343465,2022-07-22,2022-07-29,Google Flights,One Way,AV,United States,Colombia,MIA,BOG,1,161.73069,43.912332799999994,-10.905915408799995
BUSA-5339287,2022-07-22,2022-07-26,Aeroprice,One Way,NK,United States,United States,LAX,LAS,2,86.746461,0.0,-11.355664417599995
BUSA-5339963,2022-07-22,2022-08-06,Aeroprice,Return,NK,United States,United States,BUR,LAS,1,62.84952632,0.0,-8.089544927200002
BUSA-5338495,2022-07-22,2022-09-02,Google Flights,Return,UP,United States,The Bahamas,MIA,NAS,2,254.59616,313.87789664,-12.421763028000054
BUSA-5340394,2022-07-22,2022-08-24,Aeroprice,One Way,AS,United States,United States,DAL,SFO,1,94.82319364,21.42686596,-6.725404819599996
BUSA-5337881,2022-07-22,2022-08-13,Aeroprice,One Way,LA,Colombia,Colombia,MDE,CTG,1,51.529067399999995,6.70059157,0.1378038232000054
BUSA-5338663,2022-07-22,2022-10-23,Google Flights,Return,CI,United States,Vietnam,JFK,SGN,2,1304.315712,702.23496224,-21.0894503471999
BUSA-5340302,2022-07-22,2022-08-08,Aeroprice,One Way,UK,India,India,DEL,BOM,1,63.491219,9.640349500000001,-2.858582446800007
BUSA-5338217,2022-07-22,2022-10-06,Direct,Return,EY,United States,India,ORD,COK,2,1631.373856,979.1180784,45.88709709999991
BUSA-5340650,2022-07-22,2022-09-21,Google Flights,Return,TK,United States,Malta,BOS,MLA,1,168.591992,515.2543746199999,34.14854977099998
BUSA-5340886,2022-07-22,2022-08-05,Aeroprice,One Way,XQ,Turkey,Turkey,ADA,AYT,1,30.91506644,0.0,-8.608791171200004
BUSA-5342259,2022-07-22,2022-07-28,Aeroprice,Return,NK,United States,United States,BUR,LAS,1,93.69597974,0.0,-7.9489862547999905
BUSA-5339909,2022-07-22,2022-07-23,Aeroprice,One Way,KQ,Kenya,Kenya,KIS,NBO,1,63.36423,36.5400393,-9.185284377599995
BUSA-5339445,2022-07-22,2022-08-09,Aeroprice,One Way,NK,United States,United States,BUR,LAS,2,38.99179908,0.0,-12.604323362999999
BUSA-5340096,2022-07-22,2022-11-30,Aeroprice,Return,AM,Mexico,Mexico,TIJ,GDL,1,17.4247476,49.5605526,-2.1791467067999992
BUSA-5341470,2022-07-22,2023-01-04,Aeroprice,One Way,AC,United States,Vietnam,LAX,SGN,1,207.799432,211.42612019999999,-8.65454957959998
BUSA-5341629,2022-07-22,2022-07-25,Kayak Group,Return,BR,United States,Philippines,LAX,MNL,1,1633.970062,339.50702482,96.47899807099999
BUSA-5340225,2022-07-22,2022-07-22,Aeroprice,One Way,FR,Italy,Germany,MXP,BER,1,386.1442747,0.0,4.8227956054000085
BUSA-5337706,2022-07-22,2022-07-28,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,159.4163648,26.25278096,-9.231904304000007
BUSA-5343469,2022-07-22,2022-07-26,Google Flights,Return,F9,United States,United States,LGA,ATL,1,211.68096856,0.0,33.75770352240001
BUSA-5343258,2022-07-22,2022-12-21,Aeroprice,One Way,TG,Thailand,Thailand,BKK,HKT,4,137.22604,10.5860088,-18.207076747400013
BUSA-5338066,2022-07-22,2022-09-15,Direct,One Way,AV,Colombia,Colombia,SMR,NVA,3,135.9606,19.1704446,10.570017797200032
BUSA-5342356,2022-07-22,2022-07-30,Aeroprice,Return,UX,Spain,Spain,AGP,MAD,1,52.0,31.57,-8.970582548799992
BUSA-5343139,2022-07-22,2022-09-18,Google Flights,Return,EY,United States,India,ORD,MAA,1,496.954302,488.16203357999996,-6.359078472399975
BUSA-5337559,2022-07-22,2022-08-10,Aeroprice,Return,LA,Colombia,Colombia,BOG,MDE,1,73.3280836,11.77871998,-3.5737896863999943
BUSA-5343001,2022-07-22,2022-10-11,Aeroprice,One Way,XQ,Turkey,Turkey,AYT,MQM,1,0.0,0.0,1.1889929250000053
BUSA-5340779,2022-07-22,2022-09-10,Aeroprice,One Way,YP,Singapore,South Korea,SIN,ICN,3,295.69974,216.07202429999995,-1.1669091230000213
BUSA-5339786,2022-07-22,2022-08-08,Google Flights,Return,OZ,United States,South Korea,JFK,ICN,1,1349.3596479999999,489.38278032,17.154385900000058
BUSA-5340823,2022-07-22,2022-11-06,Kayak Group,Return,TK,United States,Iraq,LAX,EBL,1,3179.723384,963.29739522,3.754872750000132
BUSA-5343096,2022-07-22,2022-10-19,Google Flights,Return,TK,United States,United Arab Emirates,LAX,AUH,1,258.769104,634.0529178200001,18.127899693999964
BUSA-5340030,2022-07-22,2022-08-16,Google Flights,One Way,TK,United States,Germany,SFO,MUC,2,603.794576,568.3118427999999,-12.481908339999972
BUSA-5343187,2022-07-22,2022-07-27,Aeroprice,One Way,F9,United States,United States,ONT,DEN,3,200.88912069999998,0.0,13.204562128600008
BUSA-5337305,2022-07-22,2022-10-10,Aeroprice,One Way,VY,United Kingdom,France,LGW,ORY,1,33.37168128,0.0,-9.227147219199997
BUSA-5342678,2022-07-22,2022-08-12,Aeroprice,Return,UA,United States,United States,SAN,SFO,1,116.70094516,37.364690319999994,8.699754449200011
BUSA-5342477,2022-07-22,2022-07-25,Aeroprice,One Way,NO,Italy,Mexico,FCO,CUN,1,721.416896,40.3836632,75.66734672500004
BUSA-5343746,2022-07-22,2022-08-10,Aeroprice,Return,F9,United States,United States,MDW,ATL,1,96.99920655999999,0.0,-10.712466364399997
BUSA-5340959,2022-07-22,2022-07-25,Google Flights,Return,TK,United States,Jordan,DFW,AMM,1,780.228056,664.24264662,10.6253600128002
BUSA-5337728,2022-07-22,2022-08-11,Aeroprice,One Way,AS,United States,United States,LAX,LAS,1,30.972602079999998,16.61729552,-7.8959025056000005
BUSA-5337733,2022-07-22,2022-08-07,Google Flights,One Way,OZ,United States,Vietnam,SFO,SGN,1,326.078928,165.6833472,1.8004051200000415
BUSA-5338367,2022-07-22,2022-08-26,Google Flights,One Way,TK,United States,Malta,BOS,MLA,1,293.7648,244.7060784,11.639605985000031
BUSA-5338994,2022-07-22,2022-08-24,Google Flights,Return,QR,United States,Nepal,IAD,KTM,1,976.1712200000001,566.8274037199999,58.837330103799864
BUSA-5342474,2022-07-22,2022-08-25,Aeroprice,One Way,AS,United States,United States,JFK,SAN,1,94.82319364,21.42686596,-10.434428643599995
BUSA-5343754,2022-07-22,2022-08-15,Google Flights,Return,PR,United States,Philippines,SFO,MNL,2,1695.72178,927.98129364,24.09275206400011
BUSA-5339363,2022-07-22,2022-07-23,Google Flights,Return,PR,United States,Malaysia,LAX,KUL,1,1325.858464,505.05023631999995,-48.79609457959973
BUSA-5342539,2022-07-22,2022-08-02,Aeroprice,One Way,F9,United States,United States,LAS,DFW,1,60.751928279999994,0.0,-9.61779463959999
BUSA-5342376,2022-07-22,2022-08-01,Aeroprice,One Way,NK,United States,United States,LAS,PHX,1,0.0,0.0,8.097186744799995
BUSA-5342153,2022-07-22,2022-07-24,Direct,One Way,QR,United States,United Arab Emirates,ATL,DXB,1,307.77840399999997,254.26024839999997,11.267443582000071
BUSA-5337435,2022-07-22,2022-09-10,Aeroprice,One Way,AV,Colombia,Colombia,BOG,CTG,1,41.1054214,6.04344867,1.4262423071999983
BUSA-5342005,2022-07-22,2022-08-05,Aeroprice,One Way,UX,Spain,Portugal,MAD,OPO,1,81.355438,18.3294782,-7.7733389713999905
BUSA-5337665,2022-07-22,2022-07-22,Direct,One Way,CM,United States,Costa Rica,MCO,SJO,2,855.834784,93.82847711999999,77.88837068800001
BUSA-5340905,2022-07-22,2022-07-31,Direct,Return,F9,United States,United States,DEN,LAS,1,68.5640107,0.0,-7.528430161999996
BUSA-5339852,2022-07-22,2022-08-06,Aeroprice,Return,NK,United States,United States,LAS,BUR,1,38.981997220000004,0.0,-0.22418210860000354
BUSA-5339583,2022-07-22,2022-08-17,Aeroprice,One Way,NK,United States,United States,AUS,LAS,1,77.68954236,0.0,-0.5264714709999967
BUSA-5341187,2022-07-22,2022-07-27,Aeroprice,One Way,VY,Italy,Spain,OLB,BCN,1,74.62156017999999,0.0,3.2056847426000155
BUSA-5340883,2022-07-22,2022-07-24,Aeroprice,Return,UA,United States,United States,IAH,ATL,1,311.5521201,27.170755919999998,4.027179301600004
BUSA-5343215,2022-07-22,2022-10-05,Google Flights,Return,LO,United States,Poland,JFK,LUZ,1,225.44278,387.63415742,-5.480145686199965
BUSA-5341014,2022-07-22,2022-09-14,Aeroprice,Return,F9,United States,United States,FLL,ATL,1,70.5243827,0.0,-9.521834430199998
BUSA-5342492,2022-07-22,2022-09-26,Google Flights,Return,CI,United States,Philippines,LAX,MNL,1,527.340068,339.50702482,15.551480793000026
BUSA-5341490,2022-07-22,2022-08-27,Aeroprice,One Way,EI,United States,Republic of Ireland,JFK,SNN,1,287.194498,161.5346528,38.29823370919998
BUSA-5341745,2022-07-22,2022-11-19,Aeroprice,One Way,GQ,Greece,Greece,ATH,SKG,1,0.0,0.0,8.4393111704
BUSA-5342331,2022-07-22,2022-07-24,Aeroprice,One Way,LA,Peru,Ecuador,LIM,GYE,1,118.602506,60.585296660000004,-7.357642088800024
BUSA-5338536,2022-07-22,2022-09-08,Aeroprice,One Way,VY,France,Italy,ORY,BGY,2,72.7298012,0.0,-17.941240095799998
BUSA-5339155,2022-07-22,2022-11-19,Kayak Group,Return,KE,United States,South Korea,LAX,ICN,3,2582.192592,1468.14834096,41.563162000000005
BUSA-5342375,2022-07-22,2022-08-17,Google Flights,Return,XP,United States,United States,MCO,HVN,1,203.878688,0.0,-3.9340880999999994
BUSA-5341598,2022-07-22,2022-10-12,Aeroprice,Return,LH,United States,Greece,TPA,SKG,2,882.1674,1132.25205604,14.73069977999991
BUSA-5341690,2022-07-22,2022-09-09,Direct,One Way,KU,Pakistan,United Kingdom,LHE,LHR,1,481.0,77.47,26.234776994599944
BUSA-5342868,2022-07-22,2022-07-24,Aeroprice,One Way,AS,United States,United States,LAX,LAS,1,62.918139339999996,19.02541026,-9.226643454399998
BUSA-5341687,2022-07-22,2022-07-23,Aeroprice,One Way,F9,United States,United States,DEN,SFO,4,278.29440912,0.0,-21.89834899639999
BUSA-5338480,2022-07-22,2022-08-11,Aeroprice,Return,PD,United States,Canada,IAD,YTZ,1,150.91676992,84.46717215999999,1.8537195886000033
BUSA-5342225,2022-07-22,2022-07-31,Jetradar,One Way,NK,United States,United States,LAS,SLC,2,130.52156776,0.0,3.6692147019999943
BUSA-5342523,2022-07-22,2022-07-28,Aeroprice,One Way,F9,United States,United States,PHX,LAS,1,38.19784842,0.0,-7.867672536599999
BUSA-5343333,2022-07-22,2022-07-23,Direct,One Way,F9,United States,United States,TTN,MCO,1,106.82067028,0.0,-4.085036744000007
BUSA-5341951,2022-07-22,2022-07-24,Aeroprice,One Way,JQ,Australia,Australia,SYD,MEL,1,113.211483,0.0,-11.0460236602
BUSA-5339494,2022-07-22,2022-11-17,Aeroprice,Return,LA,Colombia,Colombia,MDE,BOG,1,89.10865599999998,12.6318864,-8.962287136399993
BUSA-5343488,2022-07-22,2022-08-05,Aeroprice,Return,AI,India,United States,BOM,EWR,1,2237.778578,703.3949769,-146.30444422800008
BUSA-5341891,2022-07-22,2022-09-30,Google Flights,Return,XP,United States,United States,RDD,LAS,1,154.869388,0.0,-5.081158055999978
BUSA-5343050,2022-07-22,2022-08-09,Google Flights,Return,LY,United States,Israel,EWR,TLV,3,6158.508637999999,308.55275094,49.171855824999994
BUSA-5340743,2022-07-22,2022-08-13,Aeroprice,One Way,EI,United States,Republic of Ireland,ORD,DUB,1,358.748076,161.5346528,-17.772493786400066
BUSA-5341337,2022-07-22,2022-07-23,Aeroprice,Return,EI,United States,Republic of Ireland,JFK,SNN,1,1075.264042,340.87928522000004,10.472235306999565
