Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-6017545,2022-10-23,2022-10-29,Google Flights,Return,SV,United States,United Arab Emirates,JFK,DXB,1,407.31915000000004,346.06815,-8.137223940000087
BUSA-6017461,2022-10-23,2022-12-30,Aeroprice,One Way,F9,United States,United States,LAS,ATL,2,239.40265640000004,0.0,-14.368100404000078
BUSA-6019684,2022-10-23,2022-10-26,Aeroprice,One Way,F9,United States,United States,DFW,MCO,2,282.0154364,0.0,-12.072793446999945
BUSA-6019492,2022-10-23,2022-10-24,Google Flights,One Way,NK,United States,United States,OAK,LAS,1,43.8607257,0.0,-6.470937680000002
BUSA-6019658,2022-10-23,2022-11-17,Google Flights,One Way,NK,United States,United States,ATL,MCO,2,92.68279650000001,0.0,-6.215261000000007
BUSA-6016121,2022-10-23,2023-01-23,Google Flights,One Way,PD,United States,Canada,MDW,YTZ,1,85.7514,21.335765,-2.4427869319999953
BUSA-6019742,2022-10-23,2022-11-03,Google Flights,One Way,SY,United States,United States,EWR,MSP,1,127.43250400000001,0.0,17.042145378000004
BUSA-6019882,2022-10-23,2022-11-26,Aeroprice,Return,LA,Colombia,Colombia,MTR,BOG,4,361.56984,47.8448686,-16.183607736999868
BUSA-6020650,2022-10-23,2023-06-29,Google Flights,One Way,EI,United States,Netherlands,JFK,AMS,2,911.1018200000001,335.82929,50.12161796000018
BUSA-6017726,2022-10-23,2022-11-11,Google Flights,One Way,EK,United States,India,JFK,HYD,2,1059.6423,540.43799,-3.0915719440000604
BUSA-6020379,2022-10-23,2023-04-02,Aeroprice,Return,PR,United States,Philippines,JFK,MNL,4,2711.9990700000003,1961.3242208000001,-36.53421122200142
BUSA-6020252,2022-10-23,2022-11-05,Kayak Group,One Way,SN,United States,Italy,SFO,MXP,1,1000.3857400000002,215.90475200000003,55.85850335100017
BUSA-6019508,2022-10-23,2022-10-26,Google Flights,One Way,TK,United States,Egypt,EWR,CAI,1,279.01225000000005,265.518203,56.84762420500004
BUSA-6018730,2022-10-23,2023-04-11,Aeroprice,Return,PR,Indonesia,United States,CGK,JFK,2,1168.8076800000001,425.27554440000006,-6.1789973890000045
BUSA-6015896,2022-10-23,2022-10-24,Aeroprice,One Way,F9,United States,United States,SFO,PHX,1,162.2845245,0.0,-7.932579729999997
BUSA-6021198,2022-10-23,2022-11-01,Google Flights,One Way,NK,United States,United States,EWR,PIT,1,39.7414903,0.0,18.539172923000002
BUSA-6017562,2022-10-23,2022-11-03,Google Flights,One Way,SY,United States,United States,IAH,LAS,1,62.49874400000001,0.0,-3.0568423300000056
BUSA-6017791,2022-10-23,2022-11-06,Google Flights,One Way,TK,United States,Turkey,JFK,IST,1,471.7843500000001,192.56918200000004,-6.920039791000038
BUSA-6019013,2022-10-23,2023-06-09,Kayak Group,One Way,TX,United States,France,EWR,ORY,1,334.8147,149.44910700000003,-8.890475030000012
BUSA-6016017,2022-10-23,2022-10-26,Direct,Return,AI,India,United States,DEL,JFK,3,2423.50218,1987.6406616,258.028809080001
BUSA-6016778,2022-10-23,2022-10-30,Google Flights,One Way,AM,United States,Mexico,SFO,OAX,1,532.077444,63.140809499999996,9.299122330000145
BUSA-6015542,2022-10-23,2022-12-13,Aeroprice,Return,EK,United States,Greece,EWR,ATH,1,888.1395000000001,144.22568800000002,-0.392587070000161
BUSA-6018622,2022-10-23,2022-12-13,Other,One Way,P4,Nigeria,Nigeria,LOS,ABB,1,92.0,151.94,8.363188346000026
BUSA-6021228,2022-10-23,2023-01-26,Google Flights,Return,PR,United States,Philippines,SFO,MNL,1,1186.05571,480.1851552,-41.495834089999995
BUSA-6019069,2022-10-23,2023-01-02,Google Flights,One Way,TK,United States,Maldives,MIA,MLE,2,866.45986,770.479646,21.9607078200001
BUSA-6019308,2022-10-23,2023-01-02,Aeroprice,One Way,UK,India,United States,RPR,IAD,1,1367.66732,377.3666046,17.54327194399992
BUSA-6019825,2022-10-23,2022-10-29,Aeroprice,Return,AM,Mexico,Guatemala,TIJ,GUA,1,368.717616,122.54918,4.704757819000093
BUSA-6019611,2022-10-23,2022-12-23,Google Flights,Return,SK,United States,Norway,EWR,BGO,1,733.54857,522.8993942000001,-4.577719891999907
BUSA-6018798,2022-10-23,2022-11-23,Aeroprice,Return,UA,United States,Italy,TPA,MXP,1,304.37700000000007,453.80581520000004,-17.312041899999947
BUSA-6020367,2022-10-23,2022-11-10,Aeroprice,Return,QR,United States,India,SFO,DEL,2,2183.39768,1169.0511816,16.05020824100015
BUSA-6015908,2022-10-23,2022-11-21,Google Flights,Return,EK,United States,India,ORD,MAA,2,2151.9585150000003,1134.8180926,886.0538416249999
BUSA-6018904,2022-10-23,2022-10-24,Aeroprice,One Way,AT,United Kingdom,Morocco,LHR,CMN,1,283.07061000000004,128.80220050000003,31.34031183499998
BUSA-6018173,2022-10-23,2022-10-24,Aeroprice,One Way,F9,United States,United States,MCO,DTW,1,160.27478230000003,0.0,-9.482240800000012
BUSA-6017069,2022-10-23,2022-10-24,Aeroprice,One Way,LA,Ecuador,Ecuador,UIO,CUE,2,100.0433,48.939549,-10.632340699999986
BUSA-6017759,2022-10-23,2022-10-29,Google Flights,One Way,NK,United States,United States,LAS,RNO,1,27.3837841,0.0,-0.9089552999999992
BUSA-6019360,2022-10-23,2022-12-24,Jetradar,Return,B6,United States,United States,DTW,JFK,4,709.7259968,171.74979520000005,-22.43548348400005
BUSA-6020818,2022-10-23,2022-11-26,Google Flights,One Way,EK,United States,India,MCO,HYD,1,940.52493,268.561973,9.372969116999883
BUSA-6015988,2022-10-23,2023-05-12,Google Flights,Return,FI,United States,Iceland,EWR,KEF,1,290.94225,286.021753,-15.297201240000064
BUSA-6019345,2022-10-23,2023-02-28,Aeroprice,Return,PR,United States,Philippines,LAX,MNL,1,527.5868,480.1851552,-41.0140052990001
BUSA-6016682,2022-10-23,2022-12-16,Google Flights,Return,SY,United States,United States,EWR,MSP,1,266.025498,0.0,15.710293084999993
BUSA-6018990,2022-10-23,2022-11-04,Direct,Return,AV,Colombia,Colombia,CLO,CTG,3,293.98261519999994,42.74080396,10.60924949800011
BUSA-6018335,2022-10-23,2022-10-23,Aeroprice,One Way,AV,Colombia,Mexico,BOG,CUN,1,276.8391439,109.90019767999999,25.411317590000152
BUSA-6017926,2022-10-23,2022-12-20,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,74.52205000000001,20.498668,13.411896018000014
BUSA-6019034,2022-10-23,2022-10-26,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,99.10515120000002,22.2499587,-3.280806920000005
BUSA-6019531,2022-10-23,2022-10-31,Google Flights,One Way,EK,United States,India,LAX,DEL,2,1158.6617800000004,537.123946,-8.044675381000395
BUSA-6016466,2022-10-23,2022-11-10,Aeroprice,Return,F9,United States,United States,ATL,PHL,1,159.25004640000003,0.0,-9.488328340000011
BUSA-6018856,2022-10-23,2022-10-27,Aeroprice,Return,F9,United States,United States,MIA,ATL,2,172.39913280000002,0.0,-14.05702710999999
BUSA-6019730,2022-10-23,2022-11-11,Aeroprice,Return,UG,Tunisia,Malta,TUN,MLA,1,113.0,38.72,33.26192010800001
BUSA-6017317,2022-10-23,2022-11-09,Google Flights,Return,EK,United States,India,ORD,BOM,1,670.69845,576.0554465,100.18435172400021
BUSA-6016772,2022-10-23,2022-11-25,Aeroprice,Return,OS,United States,Albania,EWR,TIA,2,524.7169,958.128976,-11.075230699999947
BUSA-6021183,2022-10-23,2023-01-30,Google Flights,Return,RJ,United States,Saudi Arabia,ORD,MED,1,212.04931000000002,568.0080656000001,19.392070316999988
BUSA-6016228,2022-10-23,2022-12-25,Google Flights,Return,TK,United States,Pakistan,JFK,ISB,1,815.6591500000001,628.1085879999999,91.01297381399992
BUSA-6020489,2022-10-23,2022-12-04,Google Flights,Return,TK,United States,Azerbaijan,DFW,GYD,1,181.61161,647.9983412,-5.821708691000062
BUSA-6016502,2022-10-23,2022-11-19,Aeroprice,Return,AY,United States,Republic of Ireland,FAR,DUB,3,1029.0168,1439.3372490000002,30.45587942299936
BUSA-6019112,2022-10-23,2023-01-13,Google Flights,Return,MH,United States,Vietnam,BOS,SGN,1,1187.0703,549.2787342,-19.853564899999924
BUSA-6020271,2022-10-23,2022-10-23,Aeroprice,One Way,LA,Colombia,Colombia,BOG,CTG,2,89.5017416,11.754341479999999,-8.185681843999987
BUSA-6017269,2022-10-23,2022-10-26,Google Flights,One Way,NK,United States,United States,ATL,FLL,2,89.79121500000001,0.0,-6.757052060000003
BUSA-6020360,2022-10-23,2022-11-04,Google Flights,One Way,SY,United States,United States,MSP,BNA,1,196.42462400000002,0.0,-1.4349187560000018
BUSA-6019042,2022-10-23,2022-12-01,Aeroprice,One Way,UG,Tunisia,Tunisia,DJE,TUN,2,144.0,3.2,-5.059711203999996
BUSA-6021161,2022-10-23,2022-11-19,Google Flights,Return,F9,United States,United States,MCO,SAN,5,1308.6181820000002,0.0,-12.59169918000003
BUSA-6016361,2022-10-23,2023-07-13,Aeroprice,Return,AS,United States,United States,RDM,SFO,4,638.153752,167.09272800000002,-30.017798859999957
BUSA-6020300,2022-10-23,2022-11-06,Google Flights,One Way,EK,United States,India,DFW,HYD,1,708.1838200000001,268.561973,-4.1287887669999614
BUSA-6018646,2022-10-23,2022-11-29,Direct,One Way,EK,United States,South Africa,JFK,CPT,1,911.1018200000001,300.014263,-51.85165276099991
BUSA-6018930,2022-10-23,2022-11-21,Google Flights,One Way,KE,United States,Taiwan,JFK,TPE,1,566.14122,165.98692400000002,12.494152333999994
BUSA-6019972,2022-10-23,2022-12-26,Google Flights,Return,SY,United States,United States,SAN,MSP,4,1855.4821920000002,0.0,93.88605681199996
BUSA-6018841,2022-10-23,2022-11-15,Aeroprice,One Way,LH,Tunisia,United States,TUN,PDX,1,325.68339000000003,196.40433220000003,14.149428202000006
BUSA-6016713,2022-10-23,2023-03-24,Aeroprice,Return,LO,United States,Moldova,ORD,KIV,4,842.20125,1625.928212,23.09163760000026
BUSA-6018544,2022-10-23,2022-12-17,Aeroprice,Return,UA,United States,Poland,JFK,KRK,2,1055.1736000000003,908.6262204000001,28.659080899999786
BUSA-6019071,2022-10-23,2023-02-24,Aeroprice,Return,TK,United States,United Arab Emirates,ORD,DXB,2,442.36124000000007,1150.3015584000002,223.88317345900012
BUSA-6020142,2022-10-23,2022-10-29,Direct,Return,BR,United States,Philippines,LAX,MNL,1,638.2235600000001,351.52546179999996,162.71228635000023
BUSA-6016891,2022-10-23,2022-10-25,Aeroprice,One Way,AM,Mexico,United States,MEX,IAH,1,40.834,106.495072,-13.271526914000003
BUSA-6020038,2022-10-23,2022-10-24,Aeroprice,One Way,EI,United States,Republic of Ireland,BOS,SNN,1,198.85964,167.20443200000003,14.992920903000012
BUSA-6018737,2022-10-23,2022-12-01,Google Flights,One Way,EI,United States,Republic of Ireland,EWR,DUB,2,267.85176,334.40886400000005,76.27226937400012
BUSA-6019053,2022-10-23,2022-11-04,Google Flights,One Way,EK,United States,Greece,EWR,ATH,3,2256.4481600000004,154.623516,125.49138666599974
BUSA-6020437,2022-10-23,2022-11-10,Aeroprice,One Way,F9,United States,United States,ATL,MCO,1,62.8842882,0.0,-10.019973499999997
BUSA-6021039,2022-10-23,2022-10-30,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BOG,2,101.45900000000002,12.580916000000002,-17.14465950000001
BUSA-6016233,2022-10-23,2023-01-15,Google Flights,Return,3M,United States,The Bahamas,FLL,GGT,2,445.0906,220.258596,-15.017390529999929
BUSA-6019342,2022-10-23,2022-11-24,Aeroprice,Return,F9,United States,United States,DEN,LAS,4,815.6086092,0.0,87.49561728999993
BUSA-6019736,2022-10-23,2022-11-05,Aeroprice,Return,VH,Colombia,Colombia,MDE,CTG,3,251.17173990000003,33.439074899999994,-6.695995101999852
BUSA-6019210,2022-10-23,2022-10-30,Direct,Return,H2,Peru,Peru,LIM,CUZ,1,106.36961560000002,0.0,5.971994079999994
BUSA-6016114,2022-10-23,2022-10-24,Aeroprice,One Way,LA,Chile,Chile,CJC,PMC,2,288.72636,28.59646296,64.11044405300004
BUSA-6019156,2022-10-23,2022-11-24,Aeroprice,Return,LA,Peru,Peru,LIM,CUZ,1,76.09425,31.097183500000003,-6.136358000000012
BUSA-6018237,2022-10-23,2022-12-27,Google Flights,One Way,TK,United States,Taiwan,IAD,TPE,4,1578.7020400000001,1512.550772,306.7762596020002
BUSA-6016965,2022-10-23,2022-11-06,Google Flights,One Way,TK,United States,Pakistan,JFK,ISB,1,325.65115000000003,287.573445,16.316714535000003
BUSA-6015991,2022-10-23,2023-01-11,Kayak Group,Return,PR,United States,Indonesia,LAX,DPS,1,612.51,528.779883,31.290260330000244
BUSA-6021338,2022-10-23,2022-12-15,Direct,Return,TK,United States,Thailand,MIA,BKK,1,1165.7639100000001,813.3765112,1.4333200220000037
BUSA-6017635,2022-10-23,2022-11-12,Direct,Return,LA,Colombia,Argentina,BAQ,EZE,1,631.90615,163.642255,25.339779300000032
BUSA-6020439,2022-10-23,2022-10-26,Direct,One Way,F9,United States,United States,DFW,MCO,1,211.00428230000003,0.0,14.952941841999996
BUSA-6016280,2022-10-23,2022-11-15,Aeroprice,One Way,F9,United States,United States,PHL,TPA,2,99.3892364,0.0,-11.848873434
BUSA-6019444,2022-10-23,2022-11-01,Aeroprice,One Way,F9,United States,United States,IAH,LAS,1,29.402818200000002,0.0,-11.059725332
BUSA-6016420,2022-10-23,2022-12-18,Aeroprice,One Way,F9,United States,United States,PHX,SFO,2,18.277597199999974,0.0,216.57253228699997
BUSA-6015825,2022-10-23,2022-11-15,Aeroprice,Return,AM,United States,Mexico,SFO,MEX,1,407.31915000000004,176.321212,-14.146499120000044
BUSA-6017149,2022-10-23,2022-10-27,Direct,Return,EI,United States,Republic of Ireland,PHL,DUB,1,373.63110000000006,318.280613,27.10250970199999
BUSA-6016364,2022-10-23,2022-11-01,Aeroprice,Return,BA,United States,United Kingdom,IAD,LHR,2,487.9663,1111.256476,61.74745589700021
BUSA-6018771,2022-10-23,2022-11-14,Aeroprice,Return,F9,United States,United States,ATL,MCO,1,68.94139050000001,0.0,-12.136408240000005
BUSA-6019375,2022-10-23,2022-10-26,Direct,One Way,TK,United States,Italy,IAH,MXP,1,315.53749000000005,293.92672300000004,65.10232844499998
BUSA-6018184,2022-10-23,2022-12-10,Kayak Group,One Way,TK,United States,India,LAX,DEL,2,1868.87478,673.079006,28.38663466000017
BUSA-6017205,2022-10-23,2022-12-05,Google Flights,Return,EK,United States,India,IAH,BLR,1,1121.9141500000003,579.883634,34.10947801900001
BUSA-6015678,2022-10-23,2023-01-11,Aeroprice,Return,QR,United States,India,PHL,COK,1,1174.9983499999998,575.616481,-9.992758819999985
BUSA-6017475,2022-10-23,2022-11-06,Jetcost,Return,QV,United States,Laos,SFO,VTE,1,1194.3945,463.037143,9.62388529999987
BUSA-6021209,2022-10-23,2022-11-20,Aeroprice,Return,UA,United States,Greece,TUL,ATH,1,1004.4441,500.9842502,32.475193125000125
BUSA-6016136,2022-10-23,2022-11-09,Aeroprice,One Way,F9,United States,United States,LAS,ATL,1,69.98641820000002,0.0,-10.937162860000017
BUSA-6018678,2022-10-23,2022-10-25,Aeroprice,One Way,LA,Peru,Peru,CUZ,LIM,2,85.22556,26.825759600000005,-4.462284500000003
BUSA-6016832,2022-10-23,2022-11-23,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,66.47775200000001,19.886158000000002,-1.521386420999998
BUSA-6016928,2022-10-23,2022-11-11,Aeroprice,Return,AS,United States,United States,SEA,JFK,1,312.420934,53.247536000000004,-10.266693526999942
BUSA-6017954,2022-10-23,2022-12-06,Google Flights,One Way,ET,United States,India,EWR,DEL,1,387.57338000000004,396.11622780000005,7.124333299999998
BUSA-6020756,2022-10-23,2023-03-26,Google Flights,One Way,QR,United States,India,SFO,AMD,4,1239.8289800000002,1155.922387,6.457315225000153
BUSA-6018407,2022-10-23,2022-11-29,Aeroprice,One Way,LH,United States,India,OAK,BOM,1,547.8786000000001,339.27889600000003,18.208335688999988
BUSA-6017194,2022-10-23,2022-11-22,Google Flights,Return,QR,United States,India,JFK,CCU,1,828.3038264000002,590.1261276,1.5657671099998658
BUSA-6020785,2022-10-23,2022-11-21,Aeroprice,One Way,SV,United States,Qatar,IAD,DOH,4,2228.0396400000004,1378.421974,-11.741793100000315
BUSA-6015871,2022-10-23,2022-11-10,Google Flights,One Way,AM,United States,Mexico,SFO,MEX,2,767.6792,125.76872,31.35441874000003
BUSA-6020535,2022-10-23,2022-10-24,Aeroprice,One Way,EI,United States,Republic of Ireland,BOS,SNN,1,198.85964,167.20443200000003,17.538324294999978
BUSA-6020926,2022-10-23,2022-11-20,Kayak Group,One Way,EI,United States,Republic of Ireland,BOS,SNN,4,787.3218400000001,668.8177280000001,-39.86642749999983
BUSA-6021319,2022-10-23,2022-10-30,Aeroprice,One Way,F9,United States,United States,DEN,DFW,1,78.10313820000002,0.0,-9.776471900000018
BUSA-6021070,2022-10-23,2023-08-03,Google Flights,One Way,UX,United States,Spain,JFK,MAD,1,190.74292000000003,233.15278200000003,-13.096660792999987
BUSA-6016993,2022-10-23,2022-11-21,Google Flights,Return,CI,United States,Taiwan,SFO,TPE,1,985.12025,290.513493,11.318018535999872
BUSA-6019848,2022-10-23,2023-01-03,Aeroprice,One Way,EK,Thailand,United States,BKK,JFK,1,887.7662500000001,339.5629812,-3.507555310000079
BUSA-6019036,2022-10-23,2022-10-26,Aeroprice,Return,F9,United States,United States,DFW,PHX,1,221.14003640000004,0.0,-5.456246221000011
BUSA-6019575,2022-10-23,2022-11-03,Aeroprice,Return,LA,Chile,Mexico,SCL,MEX,3,1583.304832,375.443808,120.33390137000032
BUSA-6019476,2022-10-23,2022-12-22,Google Flights,Return,PR,United States,Philippines,SFO,MNL,3,5735.47727,1440.5554656,114.82412629000012
BUSA-6020746,2022-10-23,2022-10-25,Google Flights,One Way,TK,United States,Israel,MIA,TLV,1,330.75634,296.97049300000003,27.683579223999928
BUSA-6019097,2022-10-23,2022-11-30,Google Flights,One Way,TK,United States,Nepal,BOS,KTM,1,377.42748000000006,349.729173,35.53768314000005
BUSA-6015653,2022-10-23,2022-11-02,Google Flights,Return,EK,United States,India,SFO,AMD,1,999.41215,563.652119,27.8896575750001
BUSA-6015749,2022-10-23,2022-10-26,Direct,Return,VH,Colombia,Colombia,BGA,SMR,1,144.001101,0.0,33.55950949999998
BUSA-6019645,2022-10-23,2022-10-30,Other,One Way,AA,United States,United States,BOS,DCA,1,98.15143660000001,22.178937400000002,-2.3228075400000012
BUSA-6015571,2022-10-23,2022-10-24,Aeroprice,One Way,EI,United States,Republic of Ireland,BOS,SNN,1,200.0866,168.23608000000002,-1.6664074350000089
BUSA-6021156,2022-10-23,2022-11-25,Direct,One Way,F9,United States,United States,MCO,STL,1,39.5487182,0.0,-1.59278896
BUSA-6019040,2022-10-23,2022-10-25,Aeroprice,One Way,LA,Peru,Peru,CUZ,LIM,1,42.61278,13.412879800000002,-9.390667900000006
BUSA-6015987,2022-10-23,2022-11-07,Google Flights,One Way,SY,United States,United States,MSP,MCO,1,192.53231,0.0,2.051129100000022
BUSA-6017498,2022-10-23,2023-03-03,Google Flights,Return,NK,United States,United States,IND,EWR,2,118.16263188000002,0.0,-133.69548138800005
BUSA-6017122,2022-10-23,2022-12-28,Aeroprice,Return,YQ,Mexico,Mexico,SLP,PVR,1,200.4221086,0.0,2.400897250000037
BUSA-6020344,2022-10-23,2022-11-04,Direct,Return,F9,United States,United States,ATL,RDU,1,130.84152640000002,0.0,1.7411537799999945
BUSA-6020317,2022-10-23,2022-10-30,Google Flights,Return,F9,United States,United States,ATL,LGA,1,153.1625064,0.0,12.406523860000005
BUSA-6021155,2022-10-23,2023-02-16,Aeroprice,Return,CI,United States,Philippines,SFO,MNL,1,525.55762,351.3322252,-27.180045699000082
BUSA-6016787,2022-10-23,2022-10-23,Aeroprice,Return,OB,United States,Argentina,MIA,EZE,2,2141.7433,289.880566,34.413867380000355
BUSA-6015911,2022-10-23,2022-12-16,Aeroprice,Return,SK,United States,Italy,ORD,LIN,1,499.17828000000003,518.9424932000001,-7.020577189999951
BUSA-6016054,2022-10-23,2023-01-21,Google Flights,Return,SV,United States,United Arab Emirates,LAX,DXB,1,405.27745,346.06815,75.44258602000002
BUSA-6017398,2022-10-23,2022-12-01,Google Flights,Return,TK,United States,Maldives,JFK,MLE,1,343.0056,762.350363,-14.362457238999895
BUSA-6017241,2022-10-23,2023-03-09,Aeroprice,Return,TP,United States,Italy,MIA,FCO,2,577.8011,549.380636,-27.069001311000026
BUSA-6018477,2022-10-23,2022-11-08,Aeroprice,One Way,F9,United States,United States,ATL,LAS,1,69.98641820000002,0.0,-9.90633942000002
BUSA-6019832,2022-10-23,2022-11-05,Google Flights,One Way,NK,United States,United States,ORD,DFW,2,92.6929424,0.0,-7.674241420000005
BUSA-6016938,2022-10-23,2022-11-30,Google Flights,One Way,NK,United States,United States,MCO,MKE,2,91.8406868,0.0,-5.705530983999999
BUSA-6021128,2022-10-23,2022-10-25,Google Flights,One Way,NK,United States,United States,LAS,SNA,3,134.6563848,0.0,-9.304383173000005
BUSA-6015540,2022-10-23,2022-11-25,Google Flights,One Way,NK,United States,United States,BNA,MCO,2,84.11804000000001,0.0,-8.033439710000003
BUSA-6020347,2022-10-23,2022-10-27,Jetcost,One Way,AA,United States,United States,MAF,MLU,1,391.6824695,48.7510495,4.512584492
BUSA-6020481,2022-10-23,2023-06-29,Google Flights,One Way,EI,United States,Netherlands,JFK,AMS,2,911.1018200000001,335.82929,-12.681503039999818
BUSA-6021013,2022-10-23,2022-11-03,Aeroprice,Return,F9,United States,United States,DTW,LAS,1,192.73151640000003,0.0,0.649414747999991
BUSA-6016514,2022-10-23,2022-11-04,Aeroprice,Return,F9,United States,United States,ATL,MIA,1,139.97283640000003,0.0,-12.317005260000043
BUSA-6019517,2022-10-23,2022-11-24,Google Flights,Return,SY,United States,United States,MSP,MCO,2,856.7197960000001,0.0,-2.817196172000017
BUSA-6019945,2022-10-23,2022-12-27,Google Flights,One Way,TK,United States,United Arab Emirates,ORD,SHJ,1,435.25911,267.95321900000005,83.19220395999993
BUSA-6016673,2022-10-23,2022-12-14,Kayak Group,Return,SK,United States,Sweden,MIA,ARN,4,6592.805820000001,7378.828984800001,152.62189167699825
BUSA-6020680,2022-10-23,2023-01-02,Direct,Return,TK,United States,United Arab Emirates,SEA,DXB,1,983.1377100000001,656.3179792000001,60.11000203300018
BUSA-6020605,2022-10-23,2022-11-10,Aeroprice,Return,QR,United States,India,SFO,DEL,2,2382.2573200000006,1169.0511816,7.771153841000189
BUSA-6015930,2022-10-23,2022-11-21,Aeroprice,One Way,DD,Thailand,Thailand,BFV,DMK,6,251.12910000000002,0.0,-11.28668449
BUSA-6015939,2022-10-23,2022-11-16,Aeroprice,One Way,F9,United States,United States,ATL,LAS,1,70.418233,0.0,-11.015750899999993
BUSA-6019273,2022-10-23,2023-01-11,Google Flights,One Way,F9,United States,United States,RDU,MCO,2,58.805636400000004,0.0,2.650226419999998
BUSA-6015585,2022-10-23,2022-11-05,Google Flights,One Way,NK,United States,United States,LAS,SLC,3,91.9683765,0.0,-12.538042420000004
BUSA-6018137,2022-10-23,2022-11-10,Google Flights,One Way,NK,United States,United States,DFW,MCO,2,14.392917540000042,0.0,-171.612775557
BUSA-6019504,2022-10-23,2023-02-02,Google Flights,Return,NK,United States,United States,EWR,MCO,4,356.6892604000001,0.0,18.821063959999996
BUSA-6016415,2022-10-23,2022-10-23,Google Flights,One Way,AZ,United States,Israel,JFK,TLV,1,328.7137,357.70583999999997,-15.314232147999935
BUSA-6015822,2022-10-23,2022-11-18,Google Flights,One Way,EI,United States,United Kingdom,JFK,EDI,1,406.29830000000004,170.89029000000002,31.018400505000024
BUSA-6017404,2022-10-23,2022-11-09,Aeroprice,Return,F9,United States,United States,SFO,PHX,1,89.2433364,0.0,-8.399876187999999
BUSA-6019127,2022-10-23,2023-05-25,Google Flights,Return,FJ,United States,Fiji,SFO,NAN,1,788.3364300000001,119.70132820000002,-7.516200399999988
BUSA-6016423,2022-10-23,2022-11-30,Google Flights,Return,TK,United States,Turkey,ORD,IST,3,1671.1314499999999,1254.0529740000002,15.636793300000004
BUSA-6019381,2022-10-23,2022-12-06,Aeroprice,Return,UA,United States,Germany,JFK,MUC,2,558.0245000000001,966.6607684,32.58549429999993
BUSA-6018025,2022-10-23,2022-12-03,Kayak Group,One Way,UA,United States,United States,RIC,RSW,1,141.48981,34.7089,-9.202909271000017
BUSA-6018191,2022-10-23,2022-11-23,Google Flights,One Way,SQ,United States,Indonesia,JFK,DPS,1,442.36124000000007,83.90659300000002,-10.94113938800004
BUSA-6020307,2022-10-23,2022-11-24,Kayak Group,Return,EK,United States,India,IAH,COK,4,5848.09676,2261.5616936,34.764780401999545
BUSA-6019347,2022-10-23,2022-10-26,Kayak Group,Return,EK,United States,India,JFK,MAA,1,862.4015,563.3409516,-19.572751338000018
BUSA-6016845,2022-10-23,2022-10-23,Aeroprice,One Way,AM,United States,Mexico,SAT,MEX,1,98.0016,62.88436,-12.706539621999976
BUSA-6016984,2022-10-23,2022-11-08,Aeroprice,One Way,EI,United States,Republic of Ireland,JFK,DUB,1,281.7546,168.23608000000002,-11.359012551999943
BUSA-6020334,2022-10-23,2022-11-15,Google Flights,One Way,NK,United States,United States,AUS,LAS,2,3.248060520000003,0.0,-1.0380362799999965
BUSA-6020776,2022-10-23,2022-11-11,Direct,One Way,UX,Spain,Italy,MAD,FCO,1,77.10884000000001,18.262620000000002,1.4584444290000067
BUSA-6015633,2022-10-23,2022-11-04,Aeroprice,Return,AS,United States,United States,SEA,PIT,1,358.951277,56.738843,-7.638354694999974
BUSA-6019916,2022-10-23,2022-12-25,Google Flights,One Way,CM,United States,Guatemala,MIA,GUA,2,322.63962,87.356199,-17.129415699999996
BUSA-6020399,2022-10-23,2022-11-09,Aeroprice,Return,F9,United States,United States,SFO,PHX,1,58.805636400000004,0.0,-8.00296858
BUSA-6020288,2022-10-23,2022-11-14,Aeroprice,Return,FR,Latvia,Germany,RIX,BER,1,128.5079694,0.0,30.193159499000004
BUSA-6018854,2022-10-23,2022-11-11,Google Flights,Return,SY,United States,United States,EWR,MSP,1,210.223048,0.0,-1.7703422099999777
BUSA-6016244,2022-10-23,2022-10-27,Aeroprice,One Way,BR,Vietnam,United States,HAN,MCO,1,656.40655,195.268188,8.261117300000016
BUSA-6016983,2022-10-23,2022-11-15,Direct,One Way,AA,United States,United States,SFO,ORD,1,108.2611425,23.020167500000003,2.9304762679999934
BUSA-6018130,2022-10-23,2022-10-23,Aeroprice,One Way,F9,United States,United States,DFW,LAS,1,1.1391203000000303,0.0,-173.405231629
BUSA-6016618,2022-10-23,2022-11-07,Aeroprice,One Way,F9,United States,United States,SAN,MCO,1,120.71591820000002,0.0,-12.691186052000003
BUSA-6015903,2022-10-23,2022-10-31,Aeroprice,One Way,F9,United States,Puerto Rico,MIA,SJU,1,0.36508620000000747,0.0,-60.51103862500001
BUSA-6021058,2022-10-23,2022-11-13,Aeroprice,One Way,PR,Guam,Philippines,GUM,MNL,1,194.343856,64.54223999999999,-6.003624383999915
BUSA-6018872,2022-10-23,2022-12-23,Direct,One Way,SY,United States,United States,MSP,SFO,1,146.70971400000002,0.0,3.7451719479999896
BUSA-6020989,2022-10-23,2023-03-14,Google Flights,One Way,SY,United States,United States,MSP,HRL,2,220.36894800000002,0.0,-8.172608027999996
