Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-4233368,2022-01-26,2022-02-24,Aeroprice,One Way,AV,Colombia,Colombia,CTG,MDE,2,49.2754944,13.39900672,12.09227709899999
BUSA-4232193,2022-01-26,2022-01-28,Other,One Way,TK,Turkey,Germany,ESB,CGN,1,22.131249999999998,70.554425,-4.317273725000006
BUSA-4232823,2022-01-26,2022-04-14,Aeroprice,Return,F9,United States,United States,ELP,LAS,2,221.27709,0.0,-2.4287943499999898
BUSA-4231329,2022-01-26,2022-01-31,Aeroprice,Return,FR,Czech Republic,Italy,PRG,CIA,2,78.50397,0.0,-6.208811849999993
BUSA-4232121,2022-01-26,2022-03-15,Aeroprice,Return,AI,India,United States,DEL,SFO,2,1387.7604000000001,1150.2280088,12.90855625000027
BUSA-4228980,2022-01-26,2022-03-23,Aeroprice,One Way,BA,United States,United Kingdom,MCO,LHR,2,501.738256,419.0574448,-31.471184349999987
BUSA-4230500,2022-01-26,2022-02-25,Google Flights,One Way,CM,United States,Costa Rica,JFK,SJO,2,166.06829599999998,84.64183043999999,4.352848495000046
BUSA-4230218,2022-01-26,2022-03-03,Google Flights,One Way,CM,United States,Colombia,JFK,MDE,2,123.66788,81.3557982,-10.994028580000016
BUSA-4230139,2022-01-26,2022-01-27,Aeroprice,Return,EI,United States,Republic of Ireland,MCO,DUB,1,287.08615,314.00158074,-2.020577740000043
BUSA-4229854,2022-01-26,2022-02-01,Jetradar,One Way,LA,Peru,Peru,CJA,CUZ,1,42.400416,12.031118039999999,-3.4276573900000002
BUSA-4230265,2022-01-26,2022-02-02,Google Flights,Return,LA,United States,Peru,MIA,LIM,2,243.802392,197.12660072,-135.41284197500005
BUSA-4228747,2022-01-26,2022-01-26,Aeroprice,One Way,TK,Turkey,Georgia,AYT,TBS,1,2.0,79.31,35.511656397
BUSA-4229278,2022-01-26,2022-03-12,Google Flights,Return,AD,United States,Brazil,FLL,LDB,1,418.70410799999996,78.76760614,-8.632993939999983
BUSA-4230234,2022-01-26,2022-02-24,Aeroprice,Return,EK,India,United States,BOM,JFK,1,1790.5342339999997,728.7041494800001,5.725079940000104
BUSA-4233360,2022-01-26,2022-03-18,Google Flights,Return,EY,United States,India,JFK,BLR,1,519.64175,333.6772825,-55.699054100000076
BUSA-4233165,2022-01-26,2022-03-18,Google Flights,Return,EY,United States,India,JFK,BLR,2,871.086,667.354565,32.372092600000116
BUSA-4231664,2022-01-26,2022-02-24,Kayak Group,Return,EK,United States,Pakistan,RDU,LHE,1,779.02,277.6763675,24.52042215000006
BUSA-4232257,2022-01-26,2022-02-03,Aeroprice,One Way,AV,Colombia,Colombia,BAQ,BOG,1,24.793964799999998,5.949658879999999,1.5953386679999981
BUSA-4232099,2022-01-26,2022-02-19,Aeroprice,One Way,UK,India,India,DEL,BBI,2,43.649216,14.6841656,-5.0121791500000015
BUSA-4233353,2022-01-26,2022-01-31,Google Flights,Return,F9,United States,United States,IND,LAS,1,99.11259,0.0,7.138767399999999
BUSA-4232130,2022-01-26,2022-01-27,Jetcost,One Way,AA,United States,United States,LAX,AEX,3,1222.8932025000001,154.405305,8.427465200000043
BUSA-4228811,2022-01-26,2022-03-10,Aeroprice,Return,AV,Colombia,Colombia,BOG,ADZ,3,228.8624352,23.2480284,1.8877026980000124
BUSA-4230266,2022-01-26,2022-03-17,Kayak Group,Return,G3,United States,Brazil,JFK,GRU,2,1325.013,137.74835148,3.013327119999989
BUSA-4229272,2022-01-26,2022-02-08,Google Flights,Return,LA,United States,Chile,JFK,SCL,2,848.00832,161.77525387999998,59.332615714999974
BUSA-4229453,2022-01-26,2022-02-12,Aeroprice,Return,CM,Colombia,Costa Rica,BOG,SJO,1,70.66735999999999,115.52346675999999,-4.519273934999989
BUSA-4232116,2022-01-26,2022-05-20,Google Flights,Return,EK,United States,Italy,MSP,MXP,2,1294.2355,269.771085,232.67936572499994
BUSA-4229014,2022-01-26,2022-03-04,Google Flights,Return,LA,United States,Peru,PDX,LIM,1,512.33836,111.46009356,53.23535451499997
BUSA-4229340,2022-01-26,2022-03-03,Google Flights,Return,QR,United States,United Arab Emirates,ORD,DXB,2,217.30213199999997,930.81279908,-17.226438525000084
BUSA-4230035,2022-01-26,2022-02-09,Aeroprice,Return,TK,United States,Ukraine,JFK,LWO,2,340.970012,823.04507508,-24.784730454999888
BUSA-4230529,2022-01-26,2022-01-26,Other,One Way,AS,United States,United States,BOS,SAN,1,101.89349969999999,20.5377015,-5.1782261999999974
BUSA-4232227,2022-01-26,2022-02-13,Google Flights,One Way,CM,United States,Panama,MIA,PTY,1,48.68875,27.4870125,-7.903509999999995
BUSA-4228597,2022-01-26,2022-02-25,Google Flights,One Way,PR,United States,Philippines,LAX,MNL,2,2148.287744,268.1826312,9.084168071200054
BUSA-4231310,2022-01-26,2022-02-23,Aeroprice,One Way,TK,Lebanon,Turkey,BEY,ADA,1,30.0,80.85,-16.255192850000007
BUSA-4228829,2022-01-26,2022-01-28,Aeroprice,One Way,TP,Spain,Portugal,MAD,LIS,1,8.83342,28.973617599999997,-1.3051283250000036
BUSA-4228910,2022-01-26,2022-01-30,Aeroprice,One Way,VH,Colombia,Colombia,BOG,SMR,2,12.282820000000001,15.445087840000001,-2.8095535149999993
BUSA-4231796,2022-01-26,2022-02-10,Aeroprice,One Way,VH,Colombia,Colombia,SMR,BOG,2,12.274239999999999,15.25576448,-2.879878179999997
BUSA-4232368,2022-01-26,2022-02-25,Kayak Group,Return,MS,United States,Egypt,JFK,CAI,1,422.12934899999993,1103.3114697699998,88.27803377000056
BUSA-4232835,2022-01-26,2022-02-06,Google Flights,One Way,QR,United States,India,PHL,HYD,1,415.18225,217.682975,-3.5537198749999535
BUSA-4229030,2022-01-26,2022-01-27,Google Flights,One Way,UX,United States,Switzerland,MIA,ZRH,1,194.33524,192.8335586,21.564832299999992
BUSA-4229676,2022-01-26,2022-02-02,Aeroprice,One Way,VH,Colombia,Colombia,RCH,MDE,2,71.8656632,17.642596,0.05239610700000741
BUSA-4230128,2022-01-26,2022-01-28,Google Flights,Return,QR,United States,Iraq,SEA,NJF,1,643.0729759999999,461.78469734,27.09671837500003
BUSA-4231644,2022-01-26,2022-02-11,Direct,Return,SQ,United States,Vietnam,IAH,HAN,1,1292.465,94.69519249999999,90.421992875
BUSA-4232652,2022-01-26,2022-01-29,Aeroprice,One Way,LA,Colombia,Colombia,MDE,CTG,2,49.2754944,12.72950272,17.364319398999996
BUSA-4231015,2022-01-26,2022-02-11,Aeroprice,Return,NK,United States,United States,MSP,MCO,1,140.11737,0.0,-0.37988322500001015
BUSA-4229680,2022-01-26,2022-02-13,Google Flights,Return,CM,United States,Panama,MIA,PTY,3,132.5013,320.83864781999995,-4.936412939999972
BUSA-4231160,2022-01-26,2022-01-27,Google Flights,One Way,TK,United States,Jordan,LAX,AMM,1,261.14875,233.706,-1.0304032749999728
BUSA-4231297,2022-01-26,2022-02-23,Aeroprice,Return,TK,Lebanon,Turkey,BEY,IST,1,58.0,52.97,-14.147878124999998
BUSA-4231360,2022-01-26,2022-05-28,Aeroprice,Return,FI,United States,Republic of Ireland,BWI,DUB,2,407.215,533.3985349999999,112.34758705000009
BUSA-4229753,2022-01-26,2022-01-31,Google Flights,Return,QR,United States,United Arab Emirates,PHL,DXB,1,133.38464199999999,472.47313554,-13.879676684999943
BUSA-4229620,2022-01-26,2022-09-16,Google Flights,Return,SK,United States,Faroe Islands,ORD,FAE,2,411.63737199999997,830.64181628,63.82950501999996
BUSA-4228678,2022-01-26,2022-07-21,Google Flights,Return,TK,United States,Croatia,BOS,DBV,4,1671.283064,1659.51694856,111.77787760199975
BUSA-4228803,2022-01-26,2022-01-26,Aeroprice,Return,TK,United States,Republic of Macedonia,JFK,SKP,1,306.519674,403.13078853999997,-9.1258655468
BUSA-4229977,2022-01-26,2022-06-11,Aeroprice,One Way,EI,United States,Republic of Ireland,SFO,DUB,4,911.608944,582.2990464000001,-15.100633399999975
BUSA-4228955,2022-01-26,2022-02-20,Google Flights,Return,XP,United States,United States,STS,BUR,1,34.52475,0.0,0.17177265000000297
BUSA-4229437,2022-01-26,2022-03-12,Direct,One Way,AD,United States,Brazil,FLL,LDB,1,209.35205399999998,31.711977799999996,0.5587674250000134
BUSA-4230411,2022-01-26,2022-02-14,Aeroprice,One Way,CM,Costa Rica,Colombia,SJO,MDE,2,125.43456399999998,109.12807068000001,-12.627514284999984
BUSA-4232342,2022-01-26,2022-02-16,Aeroprice,Return,VH,Colombia,Colombia,BOG,SMR,3,36.82272,46.0284,23.994624125000016
BUSA-4232141,2022-01-26,2022-03-07,Aeroprice,One Way,LA,Argentina,Colombia,EZE,CUC,1,188.55825,96.757825,0.6446925000000547
BUSA-4232126,2022-01-26,2022-02-04,Google Flights,Return,QR,United States,India,IAH,BOM,3,1551.84325,1378.97163,159.71908497500033
BUSA-4232641,2022-01-26,2022-02-06,Direct,Return,QR,United States,Pakistan,JFK,ISB,2,297.44399999999996,981.6891350000001,7.901126850000146
BUSA-4233146,2022-01-26,2022-02-09,Direct,Return,QR,India,United States,HYD,IAH,1,1055.218,644.4000325,33.84185879999999
BUSA-4229429,2022-01-26,2022-03-01,Direct,Return,TK,United States,Jordan,ORD,AMM,1,143.101404,474.23981954,5.569747034999946
BUSA-4231865,2022-01-26,2022-02-09,Google Flights,Return,QR,United States,India,PDX,MAA,4,2044.9274999999996,1960.40383,83.07892025000004
BUSA-4228861,2022-01-26,2022-01-30,Aeroprice,One Way,AM,United States,Mexico,SMF,GDL,6,434.60426399999994,319.0631304,123.80820515000012
BUSA-4229212,2022-01-26,2022-02-11,Google Flights,One Way,PR,United States,Philippines,LAX,MNL,1,1481.3645339999998,134.0913156,25.971511824999997
BUSA-4229709,2022-01-26,2022-05-24,Aeroprice,One Way,TP,Portugal,Spain,LIS,BCN,2,10.0,55.2,-6.42194817500001
BUSA-4229010,2022-01-26,2022-02-18,Aeroprice,Return,F9,United States,United States,ORD,MIA,1,116.38641964000001,0.0,-94.08224500499996
BUSA-4231524,2022-01-26,2022-02-11,Aeroprice,Return,AV,Colombia,Colombia,BOG,AXM,1,62.48703999999999,10.8682816,2.9371169999999984
BUSA-4233277,2022-01-26,2022-01-28,Jetradar,Return,AV,Colombia,Colombia,CLO,BOG,1,49.944998399999996,10.35276352,-2.3020934359999954
BUSA-4231973,2022-01-26,2022-03-01,Aeroprice,Return,LA,Colombia,Colombia,CTG,ADZ,2,83.5540992,18.5675776,4.947572892000025
BUSA-4229906,2022-01-26,2022-03-26,Google Flights,Return,TK,United States,Turkey,LAX,IST,1,2770.160512,505.86346313999996,18.860947819999993
BUSA-4233111,2022-01-26,2022-02-28,Aeroprice,Return,XP,United States,United States,HVN,MCO,1,131.017,0.0,-0.3772723749999902
BUSA-4229764,2022-01-26,2022-02-01,Jetradar,One Way,EK,Lesotho,United States,MSU,JFK,2,787.6912599999999,314.76537268,133.90509386999997
BUSA-4232377,2022-01-26,2022-02-21,Google Flights,Return,LA,United States,Chile,MIA,SCL,1,450.59225,81.06234249999999,0.5561675000000537
BUSA-4229151,2022-01-26,2022-01-26,Google Flights,Return,AV,United States,Ecuador,JFK,UIO,1,208.468712,124.4628878,6.955480859999971
BUSA-4229355,2022-01-26,2022-02-05,Google Flights,Return,QR,United States,Bangladesh,JFK,DAC,1,469.054602,559.57065674,10.86137751499999
BUSA-4230101,2022-01-26,2022-02-16,Aeroprice,Return,QR,United States,Sri Lanka,DFW,CMB,2,1516.698214,1011.90359468,37.552252280000005
BUSA-4232953,2022-01-26,2022-02-15,Google Flights,Return,QR,United States,Sri Lanka,SFO,CMB,2,1170.3005,975.138285,20.780363524999565
BUSA-4232501,2022-01-26,2022-01-29,Aeroprice,One Way,AV,Colombia,Colombia,BOG,VUP,2,65.16505599999999,11.1137664,0.4899263100000031
BUSA-4229517,2022-01-26,2022-02-18,Aeroprice,Return,VH,Colombia,Colombia,BOG,SMR,1,38.825064,13.199264320000001,1.193277630000003
BUSA-4232693,2022-01-26,2022-02-01,Aeroprice,One Way,EI,United States,United Kingdom,BOS,LHR,1,118.62349999999999,148.456425,-9.867994000000001
BUSA-4233316,2022-01-26,2022-01-26,Aeroprice,One Way,F9,United States,Puerto Rico,ATL,SJU,1,88.153195,0.0,5.232513674999996
BUSA-4232358,2022-01-26,2022-06-22,Google Flights,Return,LO,United States,Poland,JFK,WAW,1,153.14825,357.7029675,16.32749020000003
BUSA-4228756,2022-01-26,2022-02-11,Google Flights,One Way,QR,United States,India,ORD,COK,3,906.308892,670.1915754,1.223872708199825
BUSA-4230481,2022-01-26,2022-01-27,Google Flights,One Way,QR,United States,India,DFW,HYD,1,2229.5552079999998,470.73295179999997,10.549647444999913
BUSA-4231746,2022-01-26,2022-01-30,Aeroprice,One Way,TK,United States,Uzbekistan,PIT,TAS,1,546.19925,223.083,-18.492819049999984
BUSA-4229633,2022-01-26,2022-03-17,Aeroprice,Return,CM,United States,Peru,MCO,LIM,1,134.26798399999998,100.77165536,4.426275265000042
BUSA-4232728,2022-01-26,2022-02-09,Aeroprice,Return,CM,Colombia,Costa Rica,MDE,SJO,1,70.82000000000001,114.887745,-4.522751600000002
BUSA-4230569,2022-01-26,2022-01-31,Google Flights,Return,RJ,United States,United Arab Emirates,DTW,DXB,1,158.11821799999998,398.27240753999996,16.498611284999914
BUSA-4230467,2022-01-26,2022-01-30,Direct,One Way,AA,United States,United States,DFW,SAV,1,142.97773612,23.62056508,-6.052263475000004
BUSA-4233426,2022-01-26,2022-02-07,Aeroprice,One Way,AV,Colombia,Colombia,IBE,BOG,1,58.0459968,6.65263808,30.337559462999998
BUSA-4231564,2022-01-26,2022-01-27,Aeroprice,One Way,LA,Colombia,Colombia,BGA,MDE,2,40.7951104,9.71673472,1.8559709840000027
BUSA-4232394,2022-01-26,2022-03-06,Google Flights,One Way,CM,United States,Colombia,JFK,CLO,1,61.9675,40.765762499999994,-4.085312499999998
BUSA-4231371,2022-01-26,2022-02-09,Google Flights,One Way,TK,United States,Republic of Macedonia,MIA,SKP,1,235.4765,222.640375,6.6502027750000146
BUSA-4231844,2022-01-26,2022-01-29,Google Flights,Return,TK,United States,Azerbaijan,IAD,GYD,1,200.95175,461.9854175,-1.9873956000000472
BUSA-4230406,2022-01-26,2022-01-28,Jetradar,Return,UA,United States,United States,DTW,IAH,1,171.53617630000002,19.61902582,10.975190479999984
BUSA-4232880,2022-01-26,2022-02-10,Google Flights,One Way,CM,United States,Colombia,LAX,CTG,1,110.65625,40.765762499999994,-5.661057499999993
BUSA-4232913,2022-01-26,2022-01-31,Google Flights,One Way,QR,United States,Armenia,JFK,EVN,1,283.28000000000003,155.715475,35.206022924999985
BUSA-4230131,2022-01-26,2022-02-26,Kayak Group,One Way,TK,United States,Nepal,SFO,KTM,1,272.06933599999996,266.327613,2.7997561199999943
BUSA-4232657,2022-01-26,2022-01-31,Direct,One Way,TK,United States,Israel,EWR,TLV,1,287.70625,198.73862499999998,11.024842699999953
BUSA-4230472,2022-01-26,2022-01-27,Aeroprice,One Way,QR,Bangladesh,United States,DAC,DTW,1,807.374588,159.59339913999997,-41.326986040000044
BUSA-4233477,2022-01-26,2022-02-01,Direct,Return,ET,Cameroon,United Arab Emirates,NSI,DXB,1,198.296,453.336525,22.595377224999964
BUSA-4229986,2022-01-26,2022-03-08,Google Flights,Return,QR,United States,Tanzania,JFK,DAR,1,166.06829599999998,507.71848134,-13.350017550000025
BUSA-4229933,2022-01-26,2022-01-28,Aeroprice,Return,QR,United States,India,IAH,BLR,2,1232.26209,954.59236572,6.61486682999972
BUSA-4232236,2022-01-26,2022-02-25,Google Flights,Return,QR,United States,Pakistan,ATL,ISB,2,833.9055,987.000635,13.165002524999922
BUSA-4232240,2022-01-26,2022-03-05,Jetradar,Return,TK,United States,Kazakhstan,JFK,NQZ,3,1139.31675,1364.3384475,42.640210250000024
BUSA-4229076,2022-01-26,2022-01-31,Aeroprice,Return,TK,United States,Serbia,ORD,BEG,1,103.35101399999999,407.72416694,-13.252204690000013
BUSA-4233362,2022-01-26,2022-02-09,Aeroprice,One Way,AM,United States,Mexico,FAT,GDL,2,115.0825,106.5841,-11.239017750000013
BUSA-4231585,2022-01-26,2022-02-10,Aeroprice,One Way,LA,Peru,Bolivia,LIM,LPB,2,164.6565,82.700055,-75.1698252
BUSA-4231834,2022-01-26,2022-01-29,Aeroprice,One Way,LA,Peru,Peru,CUZ,LIM,2,69.0495,19.918125,-1.4334576000000023
BUSA-4231551,2022-01-26,2022-02-02,Google Flights,One Way,SQ,United States,Taiwan,LAX,TPE,1,420.49375,26.38045,-2.2661494750000397
BUSA-4229102,2022-01-26,2022-03-22,Google Flights,Return,EV,United States,United States,MFR,RNO,2,192.9845,0.0,-3.738079100000025
BUSA-4232815,2022-01-26,2022-05-15,Google Flights,Return,G4,United States,United States,GRR,AUS,1,0.21997799999998335,0.0,18.836813149999955
BUSA-4230229,2022-01-26,2022-01-28,Aeroprice,Return,NK,United States,United States,IAH,EWR,2,53.31225239999999,0.0,-75.13761325000002
BUSA-4232499,2022-01-26,2022-05-13,Direct,Return,AI,India,United States,DEL,SFO,1,508.32639,566.3751308999999,39.99633405000037
BUSA-4233505,2022-01-26,2022-02-01,Aeroprice,One Way,AV,Colombia,Colombia,SMR,CLO,1,50.3467008,6.35582464,2.2212725429999978
BUSA-4233036,2022-01-26,2022-02-09,Google Flights,One Way,CM,United States,Colombia,LAX,CTG,1,110.65625,40.765762499999994,-2.6423549999999922
BUSA-4232396,2022-01-26,2022-02-16,Aeroprice,Return,VH,Colombia,Colombia,BOG,SMR,2,24.548479999999998,30.685599999999997,-3.0747117500000014
BUSA-4229958,2022-01-26,2022-05-19,Aeroprice,Return,EK,United States,India,PHX,TRV,1,1143.0445479999998,268.29746566,5.623202480000124
BUSA-4228833,2022-01-26,2022-02-09,Aeroprice,One Way,AV,Colombia,Colombia,BOG,BGA,1,23.8733356,5.1252858,1.1974165809999966
BUSA-4230460,2022-01-26,2022-02-22,Aeroprice,One Way,G3,Brazil,Brazil,GRU,SDU,2,65.133794,11.529627999999999,-8.646655934999984
BUSA-4232064,2022-01-26,2022-05-20,Aeroprice,One Way,LA,Peru,Peru,AQP,LIM,1,23.90175,9.826274999999999,-14.563157225000001
BUSA-4232123,2022-01-26,2022-03-11,Aeroprice,One Way,LA,Colombia,Colombia,BGA,BOG,1,23.8566592,5.032438399999999,6.177150547
BUSA-4229657,2022-01-26,2022-03-21,Aeroprice,One Way,UX,Spain,Spain,PMI,BCN,1,5.300052,7.7734096,3.155917175
BUSA-4230271,2022-01-26,2022-03-04,Aeroprice,Return,AS,United States,United States,LAX,SJC,3,145.45992714,88.27236606,27.69961562499997
BUSA-4230722,2022-01-26,2022-02-20,Google Flights,One Way,QR,United States,India,LAX,BLR,1,429.304212,223.3971918,-34.77713127000004
BUSA-4231717,2022-01-26,2022-01-27,Jetradar,One Way,TK,United States,Spain,LAX,VLC,1,415.18225,243.886375,13.879819275000026
BUSA-4232696,2022-01-26,2022-02-02,Aeroprice,One Way,QR,United Arab Emirates,United States,AUH,AUS,1,402.78875,152.85611749999998,-25.709199999999992
BUSA-4229218,2022-01-26,2022-02-20,Google Flights,Return,FI,United States,Norway,IAD,OSL,1,251.75247,268.33279933999995,-1.97713579000005
BUSA-4229876,2022-01-26,2022-03-08,Google Flights,Return,QR,United States,Tanzania,JFK,DAR,1,166.06829599999998,507.71848134,-13.350017550000025
BUSA-4229332,2022-01-26,2022-02-05,Google Flights,Return,TK,United States,Russia,EWR,ROV,1,100.700988,464.08138654,47.440323835000044
BUSA-4230075,2022-01-26,2022-01-27,Aeroprice,One Way,AV,Colombia,Colombia,EYP,BOG,2,63.64734,10.68828664,-0.9905331650000098
BUSA-4229756,2022-01-26,2022-03-13,Aeroprice,One Way,LA,Peru,Peru,LIM,AQP,2,56.533888,30.616633719999996,-32.53134921499999
BUSA-4231466,2022-01-26,2022-07-05,Aeroprice,One Way,VH,Colombia,Colombia,BOG,SMR,2,12.274239999999999,15.43429888,-3.080366780000001
BUSA-4231256,2022-01-26,2022-02-03,Aeroprice,One Way,AV,Colombia,Colombia,CTG,BGA,1,21.6026624,6.54774912,1.5229562540000017
BUSA-4231993,2022-01-26,2022-03-04,Google Flights,Return,G4,United States,United States,BNA,SFB,1,198.73862499999998,0.0,33.971844025000024
BUSA-4230776,2022-01-26,2022-01-26,Google Flights,One Way,QR,United States,Turkey,LAX,IST,1,439.02097399999997,164.743283,15.450452710000006
BUSA-4233544,2022-01-26,2022-01-31,Direct,Return,TK,Canada,United Arab Emirates,YYZ,DXB,1,613.47825,448.98994749999997,33.00919265000003
BUSA-4229943,2022-01-26,2022-01-26,Google Flights,Return,QR,United States,Bangladesh,SAN,DAC,1,759.6741199999999,582.1842119400001,-52.657675640000114
BUSA-4226404,2022-01-25,2022-01-25,Aeroprice,One Way,Z8,Bolivia,Bolivia,LPB,VVI,1,64.27337399999999,14.196929999999998,-6.782619586399974
BUSA-4223726,2022-01-25,2022-01-28,Aeroprice,One Way,EI,United States,United Kingdom,IAD,LGW,2,290.93988,295.7007144,17.511834552999975
BUSA-4228288,2022-01-25,2022-05-11,Aeroprice,One Way,LA,Peru,Peru,IQT,CUZ,1,61.9675,16.651552499999998,0.5536517985999971
BUSA-4227814,2022-01-25,2022-02-09,Google Flights,Return,OB,United States,Bolivia,MIA,VVI,1,508.80499199999997,80.88762693999999,13.935456957399976
BUSA-4227729,2022-01-25,2022-03-18,Google Flights,Return,AD,United States,Brazil,MCO,NVT,2,1049.410296,157.53521228,-13.798797971200244
BUSA-4227402,2022-01-25,2022-08-11,Google Flights,Return,LO,United States,Albania,EWR,TIA,1,227.018894,454.51479267999997,38.52177860160003
BUSA-4223527,2022-01-25,2022-02-19,Google Flights,Return,QR,United States,Bangladesh,JFK,DAC,1,561.602132,539.18212852,-4.172177347199907
BUSA-4223834,2022-01-25,2022-02-02,Google Flights,Return,QR,United States,India,PHL,AMD,1,911.611624,453.45184388,20.288900097200088
BUSA-4226990,2022-01-25,2022-05-27,Aeroprice,One Way,LA,Peru,Peru,CUZ,AQP,2,42.400416,15.1051482,-0.7183664370000056
BUSA-4226236,2022-01-25,2022-01-25,Aeroprice,Return,F9,United States,United States,ATL,MCO,1,174.86638231999999,0.0,-2.7881465751999954
BUSA-4227622,2022-01-25,2022-01-29,Aeroprice,Return,AV,Colombia,Colombia,BGA,BOG,1,47.7466712,10.15900876,1.9140512500000015
BUSA-4226970,2022-01-25,2022-01-27,Direct,One Way,TK,Ukraine,Jordan,KBP,AMM,1,59.0,97.13,12.126187699399983
BUSA-4224974,2022-01-25,2022-03-26,Google Flights,Return,AV,United States,Costa Rica,SFO,SJO,1,158.69448,112.0118538,-2.5657206897999867
BUSA-4227676,2022-01-25,2022-01-30,Google Flights,Return,QR,United States,Pakistan,DFW,ISB,2,480.538048,1004.30685348,-22.395658983599866
BUSA-4227896,2022-01-25,2022-03-29,Google Flights,Return,QR,United States,Maldives,JFK,MLE,2,404.5706359999999,1026.03706668,-25.713226532999993
BUSA-4227982,2022-01-25,2022-02-01,Aeroprice,Return,TK,United States,Sweden,ORD,GOT,1,34.450337999999995,437.22778974,-10.647422141800035
BUSA-4227990,2022-01-25,2022-01-26,Aeroprice,One Way,AI,Oman,India,MCT,DEL,1,131.481402,27.956848400000002,-2.81162906360003
BUSA-4226713,2022-01-25,2022-01-25,Aeroprice,One Way,G3,Brazil,Brazil,GIG,FLN,1,195.218582,5.6533888,-1.8100313365999918
BUSA-4227043,2022-01-25,2022-01-25,Aeroprice,One Way,LA,Colombia,Colombia,BOG,CTG,3,100.02681960000001,16.79619804,3.103083830799969
BUSA-4224612,2022-01-25,2022-01-30,Aeroprice,Return,F9,United States,United States,IAH,LAS,2,211.24240587999998,0.0,3.872958778399994
BUSA-4227180,2022-01-25,2022-02-03,Google Flights,One Way,AV,United States,Colombia,JFK,CLO,1,61.83393999999999,43.4604264,-1.819452240000004
BUSA-4224335,2022-01-25,2022-01-28,Aeroprice,Return,AV,Colombia,Colombia,BOG,PEI,2,97.881568,20.835556399999998,0.5357373490000015
BUSA-4227058,2022-01-25,2022-03-12,Aeroprice,Return,G4,United States,United States,LAX,MEM,1,132.5013,0.0,3.043303864999995
BUSA-4227401,2022-01-25,2022-02-12,Aeroprice,Return,RJ,United Arab Emirates,Jordan,AUH,AMM,1,177.99442,217.682365,3.9566483040000406
BUSA-4226318,2022-01-25,2022-03-02,Google Flights,Return,QR,United States,Uganda,ATL,EBB,1,314.46975199999997,487.22494694,1.2297040098000194
BUSA-4224969,2022-01-25,2022-03-02,Aeroprice,Return,QR,United States,Philippines,MKE,CEB,1,1139.955348,498.62687252,20.407791371599995
BUSA-4226082,2022-01-25,2022-01-25,Aeroprice,One Way,CM,Panama,Panama,PTY,DAV,1,79.50078,11.0859421,-0.3465103109999985
BUSA-4226931,2022-01-25,2022-01-29,Aeroprice,One Way,LA,Colombia,Colombia,BOG,MDE,1,25.9725812,5.23024808,1.7774989831999968
BUSA-4228529,2022-01-25,2022-03-04,Aeroprice,One Way,UK,India,India,AMD,DEL,1,15.775396,6.4169092,1.1612503490000008
BUSA-4227692,2022-01-25,2022-02-19,Aeroprice,One Way,VH,Colombia,Colombia,SMR,BOG,1,6.1414100000000005,7.63321432,0.2464448299999984
BUSA-4226850,2022-01-25,2022-01-26,Google Flights,One Way,CM,United States,Brazil,MCO,GRU,1,144.86808799999997,27.4277691,-0.4308386159999813
BUSA-4227870,2022-01-25,2022-01-26,Aeroprice,One Way,KL,Bulgaria,Spain,SOF,MAD,1,108.0,39.2,-1.1026859953999901
BUSA-4223525,2022-01-25,2022-01-31,Aeroprice,One Way,TK,United States,Greece,MIA,ATH,2,437.291456,443.46290799999997,-14.93430799920004
BUSA-4226383,2022-01-25,2022-01-26,Jetradar,Return,UA,United States,Mexico,IAH,MEX,5,335.66995999999995,716.2578606999999,-0.19248436979993144
BUSA-4224000,2022-01-25,2022-01-27,Aeroprice,One Way,AS,United States,Mexico,PSC,GDL,1,215.097942,53.7960384,-16.43038030660002
BUSA-4225177,2022-01-25,2022-01-26,Aeroprice,Return,QR,United States,Saudi Arabia,MIA,JED,1,489.30798,459.7114594799999,0.7743020144000496
BUSA-4227101,2022-01-25,2022-02-25,Direct,One Way,AS,United States,United States,SEA,ONT,2,96.95561792,33.07232448,-1.5335227556000115
BUSA-4224619,2022-01-25,2022-04-21,Aeroprice,One Way,LA,Peru,Peru,LIM,CUZ,4,105.79632,59.70438992,-67.5257309716
BUSA-4227356,2022-01-25,2022-02-23,Direct,One Way,TU,Tunisia,Tunisia,TUN,DJE,1,66.0,1.6,-3.843529715599999
BUSA-4224186,2022-01-25,2022-02-24,Aeroprice,Return,NK,United States,United States,BOS,TPA,2,108.43906392,0.0,-10.568534577000003
BUSA-4227739,2022-01-25,2022-02-17,Jetradar,Return,AA,United States,United States,GSO,ORD,1,105.17069852,33.68183046,-6.194918489599974
BUSA-4226243,2022-01-25,2022-01-25,Aeroprice,One Way,AY,Estonia,Republic of Ireland,TLL,DUB,1,117.0,12.81,-1.2533847578000081
BUSA-4227492,2022-01-25,2022-05-04,Aeroprice,Return,CM,United States,Panama,MIA,PTY,1,97.16762,106.94621593999999,37.85927334600001
BUSA-4227586,2022-01-25,2022-01-27,Aeroprice,Return,EI,United States,Republic of Ireland,JFK,DUB,1,313.58641,314.00158074,-15.068230604800092
BUSA-4227998,2022-01-25,2022-06-03,Aeroprice,Return,EI,United States,Republic of Ireland,BOS,SNN,1,218.185474,320.44997734,1.8858153576000767
