Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-6296797,2022-11-29,2023-01-13,Aeroprice,Return,SV,South Korea,Egypt,ICN,CAI,1,1512.990264,177.093008,109.93069474240009
BUSA-6302923,2022-11-29,2022-12-17,Aeroprice,Return,SV,Egypt,United States,CAI,LAX,2,1037.750714,449.14004928,-4.885244346800157
BUSA-6302823,2022-11-29,2023-01-05,Aeroprice,Return,TK,Latvia,Uzbekistan,RIX,TAS,1,199.0,290.48,-6.650867734699993
BUSA-6295909,2022-11-29,2023-07-04,Aeroprice,Return,UA,United States,Republic of Ireland,SAT,DUB,2,1655.4346400000002,813.6268763200001,118.45353453120015
BUSA-6298230,2022-11-29,2022-12-29,Aeroprice,Return,EK,United States,India,JFK,IXC,1,1612.1238500000002,551.81796308,44.43413346999951
BUSA-6297268,2022-11-29,2022-12-13,Aeroprice,One Way,EI,United States,Republic of Ireland,BOS,DUB,1,98.171124,158.6137376,-7.36460098489998
BUSA-6296108,2022-11-29,2022-12-29,Aeroprice,One Way,EK,United States,United Arab Emirates,BOS,DXB,2,1401.344672,393.0694808,41.451815061599945
BUSA-6302830,2022-11-29,2023-02-05,Aeroprice,One Way,PR,Philippines,United States,MNL,LAX,2,1353.39057,317.758679,-46.53132446489983
BUSA-6302498,2022-11-29,2022-12-03,Google Flights,One Way,TS,United States,Canada,FLL,YYZ,1,140.548798,24.59603965,3.495160816400009
BUSA-6303982,2022-11-29,2022-12-21,Aeroprice,Return,EI,United States,Republic of Ireland,SEA,DUB,1,1255.312552,306.68517854000004,44.46112089759971
BUSA-6296425,2022-11-29,2023-01-23,Google Flights,Return,F9,United States,United States,LAS,MIA,6,450.25673836000004,0.0,-13.69910740310003
BUSA-6296749,2022-11-29,2022-12-14,Other,One Way,AV,Colombia,Colombia,MDE,AXM,1,48.331276,6.0216016,1.2155220302000052
BUSA-6301930,2022-11-29,2023-06-21,Aeroprice,One Way,EI,United States,Netherlands,JFK,AMS,2,437.04900200000003,318.641453,-24.862932806799954
BUSA-6297205,2022-11-29,2022-11-30,Google Flights,One Way,EK,United States,India,JFK,BOM,1,505.29255000000006,254.7636914,4.736026903600019
BUSA-6299644,2022-11-29,2023-01-13,Aeroprice,Return,F9,United States,United States,BWI,ATL,1,135.69697648000002,0.0,26.106788067299995
BUSA-6296384,2022-11-29,2022-12-03,Direct,One Way,F9,United States,United States,SLC,DFW,1,76.03112374000001,0.0,-1.6694374520000057
BUSA-6302678,2022-11-29,2022-12-01,Kayak Group,Return,IB,United States,Spain,JFK,MAD,4,1336.1762440000002,1586.77667616,2.080079237199861
BUSA-6303973,2022-11-29,2023-01-02,Google Flights,One Way,JL,United States,Hong Kong,LAX,HKG,1,515.9873680000001,231.32791890000001,13.406734682400092
BUSA-6297729,2022-11-29,2022-12-11,Aeroprice,One Way,LA,Colombia,Colombia,CTG,BGA,2,50.708224,12.9543666,-10.865404521399995
BUSA-6300925,2022-11-29,2022-12-23,Aeroprice,One Way,OZ,Philippines,United States,MNL,LAX,1,567.97117,92.58892734000001,-19.35964702999992
BUSA-6302910,2022-11-29,2023-01-03,Google Flights,One Way,TK,United States,Nepal,IAD,KTM,1,470.742207,341.745365,20.891535773700056
BUSA-6304929,2022-11-29,2023-01-16,Direct,Return,TP,United States,Portugal,EWR,LIS,1,130.922168,224.18495944,8.7314051013
BUSA-6303399,2022-11-29,2023-01-04,Direct,Return,AF,Republic of Ireland,Vietnam,DUB,HAN,3,3371.2458260000003,891.5222043,50.43540055319999
BUSA-6298567,2022-11-29,2023-01-07,Aeroprice,Return,EK,United States,India,BOS,BOM,1,943.2127600000001,543.20392818,4.9794547951000965
BUSA-6298190,2022-11-29,2023-04-01,Google Flights,Return,TK,United States,Italy,ATL,FCO,3,239.65303800000004,1816.9742620799998,-10.20556845629946
BUSA-6305540,2022-11-29,2023-02-08,Aeroprice,One Way,UA,United States,Italy,SFO,FCO,1,385.06520000000006,435.20068904,-33.623298230000024
BUSA-6294328,2022-11-28,2023-02-28,Aeroprice,One Way,AS,United States,United States,SEA,SJC,1,30.442673060000004,16.33298014,-9.43337226000001
BUSA-6287712,2022-11-28,2022-11-30,Aeroprice,One Way,EI,United States,Republic of Ireland,MIA,DUB,1,192.465,158.59116,-1.18495144619998
BUSA-6289607,2022-11-28,2023-01-25,Direct,One Way,EI,Republic of Ireland,Spain,DUB,BCN,2,72.5696348,0.0,-6.265431559999998
BUSA-6294559,2022-11-28,2023-01-15,Direct,One Way,F8,Canada,United States,YYZ,FLL,2,157.09304764,0.0,1.0997126488000026
BUSA-6291914,2022-11-28,2022-12-07,Direct,One Way,F9,United States,United States,TPA,LAS,1,60.61585676,0.0,-1.331851347999999
BUSA-6291826,2022-11-28,2022-12-11,Kayak Group,Return,EI,United States,Republic of Ireland,BOS,DUB,2,496.63039200000003,682.92453672,-36.71041215040007
BUSA-6295085,2022-11-28,2022-12-09,Aeroprice,One Way,EI,United States,United Kingdom,ORD,MAN,2,442.73252,322.6172624,-6.125487206800063
BUSA-6287709,2022-11-28,2023-01-15,Aeroprice,Return,LA,Chile,Chile,SCL,PUQ,2,354.38293044,28.539057359999997,37.6568760218
BUSA-6295476,2022-11-28,2022-11-30,Aeroprice,One Way,UP,The Bahamas,United States,RSD,FLL,1,167.468388,132.41552196,-3.210175340199979
BUSA-6294870,2022-11-28,2023-01-04,Aeroprice,Return,EK,United States,India,BOS,BOM,2,1597.68692,1086.40785636,11.87289880620039
BUSA-6292524,2022-11-28,2023-03-03,Google Flights,Return,EK,United States,India,MCO,BOM,1,914.3389000000001,543.20392818,2.808402752999971
BUSA-6292977,2022-11-28,2022-12-15,Kayak Group,Return,PR,United States,Philippines,SFO,MNL,1,1900.829036,455.96515156000004,81.95212702640003
BUSA-6294587,2022-11-28,2023-06-02,Aeroprice,Return,BA,United States,Isle of Man,XNA,IOM,2,4331.079000000001,1839.6113683199999,173.94238666099986
BUSA-6293991,2022-11-28,2022-12-02,Aeroprice,One Way,AR,Argentina,Argentina,BRC,MDZ,1,54.72614214,12.901584856800001,-0.37428599659999406
BUSA-6288640,2022-11-28,2023-01-16,Google Flights,One Way,OZ,United States,South Korea,LAX,ICN,1,575.4703499999999,250.87812749999998,3.830369940000077
BUSA-6292233,2022-11-28,2022-12-07,Google Flights,Return,AM,United States,Mexico,JFK,MEX,1,677.573248,164.20564182,-10.022385129999929
BUSA-6295338,2022-11-28,2022-12-09,Aeroprice,Return,F9,United States,United States,ATL,MCO,2,221.28926303999998,0.0,334.8072298039991
BUSA-6295302,2022-11-28,2022-12-02,Kayak Group,Return,EI,United States,Republic of Ireland,BOS,DUB,1,69.297264,341.46226836,-28.517743113999977
BUSA-6287028,2022-11-28,2022-12-07,Google Flights,Return,F9,United States,United States,MIA,LGA,1,67.31463375,0.0,9.346552650000005
BUSA-6293354,2022-11-28,2022-12-16,Aeroprice,Return,F9,United States,United States,DCA,DEN,1,0.025719959999989328,0.0,116.88304725759998
BUSA-6291917,2022-11-28,2023-01-06,Direct,Return,F9,United States,United States,DEN,ONT,1,75.99599952,0.0,-1.349560648799991
BUSA-6295644,2022-11-28,2023-01-14,Google Flights,One Way,SK,United States,Poland,ORD,WAW,1,128.00744600000002,196.0535094,-0.8575332273999479
BUSA-6289773,2022-11-28,2022-11-30,Google Flights,Return,SY,United States,United States,LAX,MSP,2,418.0934928,0.0,-7.393822008799944
BUSA-6294179,2022-11-28,2023-01-28,Direct,Return,LO,United States,Poland,ORD,KRK,3,365.73556,940.07513388,17.63422527539997
BUSA-6287368,2022-11-28,2022-12-29,Google Flights,Return,SK,United States,Norway,MSP,OSL,1,626.473575,426.0982635,13.622384930399985
BUSA-6288285,2022-11-28,2022-12-04,Aeroprice,One Way,AM,Mexico,United States,GDL,FAT,1,63.51345,102.70894725000001,-15.234666003599997
BUSA-6293147,2022-11-28,2022-12-19,Aeroprice,One Way,AS,United States,United States,PDX,FAT,1,111.37610264,22.40611536,-7.893433060000017
BUSA-6295267,2022-11-28,2022-12-02,Kayak Group,One Way,EI,United States,Republic of Ireland,LAX,DUB,1,230.99088,158.6137376,-23.85114986079995
BUSA-6289767,2022-11-28,2022-12-14,Aeroprice,One Way,F9,United States,United States,MIA,LGA,1,29.817072760000002,0.0,-12.323937357600002
BUSA-6289742,2022-11-28,2022-12-14,Aeroprice,One Way,F9,United States,United States,SFO,PHX,1,27.89214876,0.0,-0.2200192096000011
BUSA-6289246,2022-11-28,2022-12-02,Aeroprice,One Way,F9,United States,United States,DEN,AUS,1,59.65339476,0.0,-12.624417993999995
BUSA-6295677,2022-11-28,2022-12-30,Aeroprice,One Way,F9,United States,United States,BWI,LAS,1,76.01524876,0.0,-4.269477864400001
BUSA-6294594,2022-11-28,2022-12-05,Direct,One Way,F9,United States,United States,MCO,IND,2,205.92836952000002,0.0,-6.802485356000002
BUSA-6289810,2022-11-28,2022-12-07,Aeroprice,One Way,LA,Chile,Chile,SCL,CJC,2,96.0427566,14.27171556,-3.6781113225999995
BUSA-6289624,2022-11-28,2022-12-06,Aeroprice,One Way,PR,Vietnam,Philippines,SGN,MNL,1,103.9311,59.66415,-19.83797717759999
BUSA-6293353,2022-11-28,2022-12-02,Google Flights,One Way,VW,United States,Mexico,MFE,MTY,1,140.519452,55.25494342,20.217826814000002
BUSA-6291800,2022-11-28,2022-11-29,Direct,Return,EI,United States,Republic of Ireland,EWR,DUB,1,397.496806,306.81363636000003,4.701247831199968
BUSA-6289019,2022-11-28,2022-12-03,Direct,Return,F9,United States,United States,IAH,DEN,5,380.00887146,0.0,-0.14157697100001965
BUSA-6289133,2022-11-28,2023-03-05,Google Flights,Return,XP,United States,United States,RDU,MCO,6,340.01857536,0.0,-24.139123247999958
BUSA-6289601,2022-11-28,2023-07-01,Google Flights,Return,AI,United States,India,SFO,DEL,1,612.0387,564.5190915,20.303733781800002
BUSA-6293600,2022-11-28,2022-12-02,Google Flights,One Way,AM,United States,Guatemala,LAX,GUA,1,226.17857,29.4513372,31.280612891799983
BUSA-6295385,2022-11-28,2022-12-19,Google Flights,Return,EI,United States,Republic of Ireland,MCO,DUB,1,440.80759600000005,341.46226836,39.246122463599946
BUSA-6294202,2022-11-28,2022-12-12,Kayak Group,One Way,EI,United States,United Kingdom,ORD,MAN,1,221.36626,161.3086312,0.5037585567999336
BUSA-6290135,2022-11-28,2022-12-29,Kayak Group,One Way,EI,United States,United Kingdom,BOS,GLA,2,575.4703499999999,322.57133999999996,-16.34872512439997
BUSA-6295323,2022-11-28,2022-12-11,Direct,Return,OB,United States,Bolivia,MIA,VVI,2,2300.28418,177.05450952,22.84464793040027
BUSA-6288610,2022-11-28,2023-01-21,Google Flights,One Way,OZ,United States,Thailand,LAX,BKK,1,411.8751,168.8880375,1.8875860024000053
BUSA-6287120,2022-11-28,2022-12-04,Google Flights,Return,EI,United States,Switzerland,IAD,ZRH,1,118.36597499999999,374.3251785,16.20685211500001
BUSA-6289350,2022-11-28,2022-11-29,Google Flights,Return,EI,United States,Netherlands,BOS,AMS,1,158.783625,378.1744785,-6.495818807199992
BUSA-6293048,2022-11-28,2022-12-21,Aeroprice,Return,UA,United States,United Kingdom,LIT,LHR,1,606.3510600000001,549.7390451599999,9.024463580000202
BUSA-6291316,2022-11-28,2022-12-07,Jetcost,One Way,HR,Libya,Egypt,MJI,HBE,1,103.0,25.37,8.804765360999996
BUSA-6293675,2022-11-28,2022-11-30,Aeroprice,One Way,AM,Mexico,Mexico,GDL,NLU,1,27.5025168,31.7873292,-9.519146044
BUSA-6293497,2022-11-28,2022-12-20,Aeroprice,One Way,F9,United States,United States,MCO,CLT,1,27.89214876,0.0,-13.353386712800003
BUSA-6287453,2022-11-28,2023-02-17,Aeroprice,One Way,F9,United States,United States,ATL,FLL,1,66.39062876000001,0.0,-12.611905988000009
BUSA-6293243,2022-11-28,2022-12-05,Aeroprice,One Way,LA,Peru,Peru,IQT,LIM,1,37.536018,12.71412302,-10.3444376
BUSA-6287832,2022-11-28,2022-12-26,Google Flights,One Way,NK,United States,United States,LAS,LAX,4,244.59046806,0.0,-18.2676214386
BUSA-6289275,2022-11-28,2022-12-02,Google Flights,One Way,SY,United States,United States,TPA,MSP,2,228.2959864,0.0,-4.4806420271999965
BUSA-6294759,2022-11-28,2022-12-01,Google Flights,One Way,SY,United States,United States,BNA,MSP,1,66.01526858000001,0.0,-2.8044182080000093
BUSA-6291481,2022-11-28,2023-01-17,Aeroprice,One Way,CI,United States,Taiwan,SMF,TPE,1,628.487686,139.84572860000003,22.57898998579996
BUSA-6295589,2022-11-28,2023-01-04,Aeroprice,One Way,EK,United States,India,BOS,BOM,1,581.327048,254.7636914,-11.358186139799992
BUSA-6291954,2022-11-28,2022-12-01,Aeroprice,Return,F9,United States,United States,FLL,ATL,2,138.51753104,0.0,-14.261565855999983
BUSA-6295339,2022-11-28,2022-12-08,Aeroprice,Return,F9,United States,United States,STL,DEN,1,65.3992929,0.0,-12.577642340800004
BUSA-6293498,2022-11-28,2023-01-02,Google Flights,One Way,TK,United States,Ethiopia,SFO,ADD,1,558.22796,306.06291600000003,-10.761844684599918
BUSA-6292450,2022-11-28,2022-12-22,Aeroprice,Return,BR,United States,Vietnam,SFO,DAD,3,6687.185976000001,1036.51382628,102.47842669999993
BUSA-6293029,2022-11-28,2023-01-26,Aeroprice,One Way,CM,Mexico,Colombia,NLU,MDE,4,409.3490544,481.89192479999997,-23.60855876799993
BUSA-6287091,2022-11-28,2022-12-10,Kayak Group,Return,EI,United States,Italy,ORD,FCO,2,906.51015,760.390722,-10.267402250000004
BUSA-6287425,2022-11-28,2022-12-01,Google Flights,Return,EI,United States,United Kingdom,BOS,LHR,1,48.11625,451.40741099999997,-17.1042069763999
BUSA-6294491,2022-11-28,2022-12-10,Google Flights,Return,PD,United States,Canada,EWR,YQB,2,313.37762720000006,187.66084075999999,24.27864900140002
BUSA-6294880,2022-11-28,2023-03-04,Google Flights,Return,QR,United States,India,DFW,AMD,4,4631.367144,2151.06407152,321.4219100445987
BUSA-6287097,2022-11-28,2023-01-04,Google Flights,One Way,AM,United States,Mexico,ORD,GDL,1,107.7804,59.3369595,-2.1831811274999904
BUSA-6288019,2022-11-28,2022-12-04,Aeroprice,One Way,AM,United States,Mexico,ORD,GDL,2,321.41655,118.673919,-8.040775554399978
BUSA-6293073,2022-11-28,2022-12-26,Aeroprice,One Way,AM,Mexico,Dominican Republic,MEX,SDQ,2,1414.81914,269.14287368,64.84560099800024
BUSA-6292092,2022-11-28,2022-11-29,Aeroprice,One Way,AM,United States,Mexico,SEA,MEX,2,612.1258320000001,118.69081384,-28.12629535000009
BUSA-6287909,2022-11-28,2022-12-02,Aeroprice,One Way,EI,United States,United Kingdom,JFK,MAN,1,257.9031,187.268445,-18.365840230000003
BUSA-6289801,2022-11-28,2023-01-15,Kayak Group,One Way,EI,United States,Republic of Ireland,IAD,DUB,1,141.461775,158.59116,-6.453899917999962
BUSA-6291498,2022-11-28,2022-12-28,Aeroprice,One Way,F9,United States,United States,ORD,ATL,1,37.50714414,0.0,-12.57436997
BUSA-6292914,2022-11-28,2022-12-25,Aeroprice,One Way,F9,United States,United States,PHX,LAS,2,55.78429752,0.0,-14.2873598376
BUSA-6294597,2022-11-28,2022-12-08,Aeroprice,One Way,F9,United States,United States,DFW,LAS,1,71.20293876000001,0.0,-10.405943084000011
BUSA-6287526,2022-11-28,2022-12-26,Aeroprice,One Way,G4,United States,United States,BNA,IAD,1,2.4213000000000107,0.0,-5.859886455000005
BUSA-6294091,2022-11-28,2023-01-17,Aeroprice,One Way,LA,Colombia,Colombia,AXM,BOG,3,49.915908,13.2514851,-7.1418650185999955
BUSA-6294646,2022-11-28,2022-12-25,Google Flights,One Way,NK,United States,United States,PDX,LAS,4,193.76284984,0.0,-15.379176730399994
BUSA-6295070,2022-11-28,2022-12-04,Google Flights,One Way,EI,United States,United Kingdom,BOS,LHR,1,148.21914800000002,159.3837072,14.524997254999985
BUSA-6289375,2022-11-28,2023-09-02,Kayak Group,Return,OZ,United States,South Korea,LAX,ICN,2,1841.89005,1058.326542,-28.779117559999527
BUSA-6289267,2022-11-28,2022-12-09,Google Flights,One Way,PD,United States,Canada,IAD,YOW,1,143.116974,29.110331249999998,0.18401925800000285
BUSA-6287744,2022-11-28,2023-05-17,Google Flights,Return,AI,United States,India,JFK,HYD,1,120.29062499999999,575.316378,22.1551318938001
BUSA-6289277,2022-11-28,2023-04-02,Google Flights,Return,AI,United States,India,JFK,AMD,4,334.8891,2267.006742,-3.559580515999791
BUSA-6290485,2022-11-28,2023-05-01,Google Flights,Return,CI,United States,Indonesia,SFO,DPS,1,484.049475,338.815386,75.19650578880004
BUSA-6289047,2022-11-28,2023-04-18,Aeroprice,Return,CX,United States,Japan,SFO,KIX,2,619.7373,944.387262,-12.5411100600001
BUSA-6288066,2022-11-28,2022-12-20,Google Flights,Return,FJ,United States,Tonga,SFO,TBU,1,1898.562575,107.55403749999999,104.7304044988002
BUSA-6293341,2022-11-28,2023-06-11,Google Flights,Return,SQ,United States,India,SFO,COK,4,5986.51364,445.27341968,53.485097496799995
BUSA-6294317,2022-11-28,2023-02-20,Google Flights,Return,TK,United States,Egypt,EWR,CAI,1,169.393312,544.71499352,7.571338452399935
BUSA-6287965,2022-11-28,2022-12-17,Aeroprice,Return,CI,United States,Thailand,PDX,BKK,1,2349.035325,359.8903035,-44.75328495719957
BUSA-6292736,2022-11-28,2022-12-10,Direct,One Way,F9,United States,United States,LAS,FLL,2,75.03353752,0.0,-2.535313832799993
BUSA-6290770,2022-11-28,2023-01-07,Aeroprice,One Way,F9,United States,United States,LAS,PDX,1,37.50714414,0.0,-10.863305026400003
BUSA-6288079,2022-11-28,2022-12-05,Direct,One Way,F9,United States,United States,LAS,MSY,1,22.1237894,0.0,15.044860422200003
BUSA-6292407,2022-11-28,2022-12-21,Google Flights,One Way,AD,United States,Brazil,FLL,PMW,1,405.196502,35.5148478,-5.5536740639999795
BUSA-6290799,2022-11-28,2022-12-05,Google Flights,One Way,AM,United States,El Salvador,LAS,SAL,1,245.42781000000002,30.895030200000004,-1.8036333733999816
BUSA-6290007,2022-11-28,2023-01-23,Kayak Group,One Way,AY,United States,Italy,DFW,NAP,2,560.0731499999999,406.48607999999996,-17.440604729599865
BUSA-6293984,2022-11-28,2022-11-29,Direct,One Way,F9,United States,United States,MDW,ATL,1,76.01524876,0.0,-1.2664039319999985
BUSA-6288754,2022-11-28,2022-12-04,Aeroprice,One Way,F9,United States,United States,FLL,SFO,2,299.47967592000003,0.0,8.737907326999977
BUSA-6290805,2022-11-28,2022-12-05,Google Flights,Return,NK,United States,United States,OAK,LAS,1,38.277113740000004,0.0,0.7697806751999963
BUSA-6289419,2022-11-28,2023-01-01,Google Flights,One Way,QR,United States,United Arab Emirates,MIA,DXB,1,298.32075000000003,249.62710499999997,18.91731340459998
BUSA-6287544,2022-11-28,2022-11-29,Aeroprice,One Way,TK,United States,Saudi Arabia,EWR,JED,4,1769.715675,1035.4135837499998,62.82662221440013
BUSA-6294157,2022-11-28,2022-12-30,Kayak Group,Return,EK,United States,Bangladesh,IAD,DAC,1,1039.45896,611.5291055600001,-12.63006520419988
BUSA-6294933,2022-11-28,2023-03-04,Direct,Return,PR,United States,Australia,LAX,SYD,2,7349.359832,1038.6504919200001,-39.25106146359914
BUSA-6288075,2022-11-28,2023-01-09,Google Flights,Return,TP,United States,Spain,SFO,MAD,2,227.1087,662.810967,-20.722709056800014
BUSA-6295125,2022-11-28,2022-12-05,Aeroprice,Return,FJ,United States,Samoa,SEA,APW,1,2090.672298,107.69912009999999,168.23678433220005
BUSA-6290443,2022-11-28,2022-11-29,Aeroprice,One Way,AM,United States,Mexico,SEA,MEX,2,612.1258320000001,118.69081384,-14.556543612000034
BUSA-6289968,2022-11-28,2022-12-09,Aeroprice,One Way,F9,United States,United States,FLL,ATL,1,27.89214876,0.0,-11.324131831999999
BUSA-6291910,2022-11-28,2022-11-29,Aeroprice,One Way,LA,Ecuador,Ecuador,CUE,UIO,2,113.570516,26.140467920000003,-14.521894979999981
BUSA-6294802,2022-11-28,2022-12-05,Google Flights,One Way,NK,United States,United States,BOS,MIA,1,29.8844451,0.0,6.725303038800002
BUSA-6292963,2022-11-28,2022-12-19,Google Flights,One Way,UP,United States,The Bahamas,FLL,FPO,1,76.034498,47.4493766,-3.8254364080000025
BUSA-6293304,2022-11-28,2022-12-26,Google Flights,Return,PD,United States,Canada,IAD,YTZ,2,275.88010768,162.96406584,72.939640076
BUSA-6294281,2022-11-28,2022-12-23,Aeroprice,Return,UA,United States,United States,LAX,ORD,1,228.16124172000002,26.140467920000003,-1.5111574240000145
BUSA-6295047,2022-11-28,2022-12-26,Aeroprice,Return,EI,United States,Republic of Ireland,SFO,DUB,2,818.0927,682.92453672,-22.149132060000003
BUSA-6290776,2022-11-28,2022-12-16,Aeroprice,Return,F9,United States,United States,MDW,ATL,1,78.88338551999999,0.0,-11.048675207599995
BUSA-6292684,2022-11-28,2023-02-01,Aeroprice,One Way,AM,United States,Mexico,RIC,CUN,2,162.47472000000002,131.028,-8.583225150999986
BUSA-6287652,2022-11-28,2023-05-20,Kayak Group,Return,AI,United States,India,AUS,DEL,1,627.3543045,569.6379443999999,-11.718330705199847
BUSA-6288960,2022-11-28,2023-02-04,Google Flights,Return,CI,United States,Indonesia,LAX,DPS,1,534.090375,338.815386,9.074951343800109
BUSA-6287282,2022-11-28,2023-01-09,Google Flights,Return,JL,United States,Hong Kong,LAX,HKG,2,1947.7458,1004.436342,22.45164775
BUSA-6292831,2022-11-28,2023-05-24,Google Flights,Return,LA,United States,Argentina,JFK,AEP,2,1585.174914,273.30070952,158.05153112000008
BUSA-6293695,2022-11-28,2022-12-10,Aeroprice,Return,UA,United States,Netherlands,BOS,AMS,1,1179.01595,445.98564156000003,-27.428714387999907
BUSA-6287557,2022-11-28,2023-01-11,Google Flights,One Way,AM,United States,Mexico,JFK,MEX,1,396.4779,59.3369595,26.38180569280008
BUSA-6288782,2022-11-28,2022-12-15,Google Flights,One Way,AM,United States,Mexico,JFK,MEX,1,561.9978,59.3369595,-12.00708035999997
BUSA-6295736,2022-11-28,2023-02-13,Google Flights,One Way,CI,United States,Taiwan,SFO,TPE,1,455.244526,135.5146496,-12.554581763200092
BUSA-6295489,2022-11-28,2022-12-12,Google Flights,One Way,F9,United States,United States,LAS,TPA,2,175.12958552,0.0,2.487197867999991
BUSA-6293041,2022-11-28,2023-01-01,Aeroprice,One Way,LA,Colombia,Colombia,BOG,CTG,1,22.184848000000002,4.5954328,-6.087724066000002
BUSA-6291061,2022-11-28,2023-01-17,Aeroprice,One Way,LA,Colombia,Colombia,AXM,BOG,1,16.638636,4.4171617,-9.281149428199999
BUSA-6294185,2022-11-28,2022-12-06,Google Flights,One Way,NK,United States,United States,BWI,ATL,2,51.95369876,0.0,-7.223081250000002
BUSA-6294465,2022-11-28,2022-11-30,Aeroprice,One Way,SV,Saudi Arabia,Qatar,RUH,DIA,1,183.830242,70.91420016000001,8.029396574399993
BUSA-6291085,2022-11-28,2022-11-29,Aeroprice,One Way,TU,Tunisia,United Kingdom,TUN,LHR,1,93.0,16.1,-7.269052941599989
BUSA-6288108,2022-11-28,2022-11-29,Jetcost,One Way,UA,Mexico,United States,MEX,IAH,2,96.54224520000001,206.5346484,-8.20856898379999
BUSA-6290662,2022-11-28,2022-12-23,Aeroprice,One Way,AI,India,United States,HYD,SFO,1,371.45745,333.6765705,55.359250668599955
BUSA-6295632,2022-11-28,2022-12-26,Google Flights,One Way,EY,United States,India,JFK,BOM,2,1208.852272,455.82200320000004,49.5212071844
BUSA-6291250,2022-11-28,2022-12-02,Google Flights,Return,NK,United States,United States,LAS,SNA,1,45.11059394,0.0,0.4343626681999999
BUSA-6289410,2022-11-28,2023-01-01,Google Flights,One Way,QR,United States,United Arab Emirates,MIA,DXB,1,298.32075000000003,249.62710499999997,18.917313404599984
BUSA-6291686,2022-11-28,2022-12-10,Google Flights,One Way,TK,United States,Lebanon,IAD,BEY,1,435.995286,259.2872628,14.185455129999932
BUSA-6294163,2022-11-28,2023-04-15,Google Flights,Return,CI,United States,Indonesia,SFO,DPS,2,1054.858352,677.72724192,59.487722624
BUSA-6290041,2022-11-28,2023-04-18,Aeroprice,Return,CX,United States,Japan,SFO,KIX,2,619.7373,944.387262,-12.5411100600001
BUSA-6292958,2022-11-28,2022-12-04,Kayak Group,Return,EK,United States,India,JFK,HYD,4,5414.811212,2159.91872192,214.8111492589992
BUSA-6293483,2022-11-28,2022-12-07,Direct,Return,TK,Kuwait,Romania,KWI,OTP,1,125.12006000000001,279.595211,1.8679811327999936
BUSA-6292319,2022-11-28,2023-03-04,Aeroprice,Return,TK,United States,Israel,BOS,TLV,2,575.552276,1045.2337320000001,41.62577535080008
BUSA-6293287,2022-11-28,2023-01-04,Google Flights,Return,TK,United States,Ghana,MIA,ACC,1,319.53738400000003,785.73472756,45.902253818200045
BUSA-6292670,2022-11-28,2022-12-21,Direct,Return,UA,United States,Greece,CID,ATH,1,1385.94528,465.04238916,70.32666646080018
BUSA-6289247,2022-11-28,2022-11-30,Aeroprice,One Way,F9,United States,United States,LAS,SFO,1,135.67826814,0.0,17.584184307599994
BUSA-6290034,2022-11-28,2022-12-11,Aeroprice,One Way,F9,United States,United States,ATL,FLL,1,59.65339476,0.0,-12.317392615999996
BUSA-6294885,2022-11-28,2022-11-29,Aeroprice,One Way,LA,Colombia,Colombia,CTG,MDE,2,56.254436000000005,13.2316772,-11.175646833999995
BUSA-6288625,2022-11-28,2022-12-04,Direct,One Way,NK,United States,United States,LAX,ORD,4,385.24466474,0.0,9.027127158000027
BUSA-6287793,2022-11-28,2022-12-15,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,2,103.9311,35.89472249999999,-7.423562100999982
BUSA-6293882,2022-11-28,2022-12-19,Google Flights,Return,EI,United States,United Kingdom,MCO,MAN,1,266.601974,442.61702456,47.15679013399995
BUSA-6288862,2022-11-28,2023-01-23,Direct,One Way,EK,United States,Philippines,ORD,CRK,1,790.068825,296.1074025,63.452647970600154
BUSA-6291947,2022-11-28,2023-09-01,Kayak Group,Return,EK,United States,Greece,EWR,ATH,2,1769.005156,275.99560312,1.2464231732000002
BUSA-6287522,2022-11-28,2022-11-30,Google Flights,Return,LY,United States,Israel,EWR,TLV,1,968.09895,101.37131550000001,5.362569939999999
BUSA-6295151,2022-11-28,2022-12-21,Google Flights,One Way,TK,United States,Serbia,IAD,BEG,1,651.586774,243.6953784,2.2616136222000187
BUSA-6290978,2022-11-28,2023-03-01,Google Flights,Return,AI,United States,India,SFO,DEL,3,595.7639780000001,1705.9253965200003,3.263223922399824
BUSA-6292312,2022-11-28,2023-02-13,Google Flights,Return,CI,United States,Indonesia,LAX,DPS,1,476.41869,338.86362096,59.27007706459993
BUSA-6292855,2022-11-28,2022-12-26,Aeroprice,Return,OS,Egypt,Hungary,CAI,BUD,1,253.12750600000004,168.41160076,-5.676084761800027
BUSA-6295492,2022-11-28,2023-07-04,Aeroprice,Return,UA,United States,Republic of Ireland,SAT,DUB,2,1655.4346400000002,813.6268763200001,210.4134020862002
BUSA-6292396,2022-11-28,2022-11-29,Aeroprice,One Way,TK,United States,Panama,MIA,PTY,1,330.12446600000004,508.9710467400001,88.10194476819984
BUSA-6289589,2022-11-28,2022-12-01,Direct,One Way,AD,Brazil,Brazil,SDU,CGH,1,444.59415,7.2174375,30.883253220799997
BUSA-6288972,2022-11-28,2022-12-12,Google Flights,One Way,F9,United States,United States,ATL,DFW,2,73.09898890000001,0.0,2.8860421207999982
