Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-5616174,2022-08-30,2022-10-06,Google Flights,Return,SY,United States,United States,MSP,BNA,1,428.477328,0.0,-13.663498025999957
BUSA-5615949,2022-08-30,2022-09-22,Google Flights,One Way,TK,United States,Israel,JFK,TLV,1,272.81328,253.55587200000002,22.533368731000074
BUSA-5609499,2022-08-30,2022-09-30,Google Flights,Return,XP,United States,United States,BUR,RDD,2,116.4365956,0.0,-3.982468667999994
BUSA-5616127,2022-08-30,2022-11-19,Google Flights,Return,EY,United States,India,JFK,DEL,1,466.39035,498.1951629,13.414322132000086
BUSA-5609994,2022-08-30,2022-11-24,Kayak Group,Return,TK,United States,Bangladesh,IAD,DAC,1,3242.2711900000004,1115.5360867000002,92.43783905800018
BUSA-5615286,2022-08-30,2022-09-24,Google Flights,Return,TK,United States,Morocco,IAH,RAK,2,792.3621,1257.4886826000002,64.59216384399973
BUSA-5617185,2022-08-30,2022-11-06,Google Flights,Return,CX,United States,Vietnam,BOS,SGN,1,705.7176999999999,550.1038784000001,486.0909278430001
BUSA-5612922,2022-08-30,2022-11-18,Aeroprice,One Way,AI,India,United States,DEL,IAD,3,1189.448826,1014.3902856,15.142934003999432
BUSA-5612692,2022-08-30,2022-08-30,Aeroprice,One Way,F9,United States,United States,LAS,DFW,1,117.32977020000001,0.0,6.160298426999988
BUSA-5616210,2022-08-30,2022-08-31,Aeroprice,One Way,F9,United States,United States,ATL,MCO,2,196.54592040000003,0.0,-9.685138191000025
BUSA-5615756,2022-08-30,2022-09-10,Aeroprice,One Way,FR,Spain,Netherlands,BCN,EIN,1,48.986031600000004,0.0,-4.569387696000005
BUSA-5615545,2022-08-30,2022-09-10,Aeroprice,One Way,FR,Spain,United Kingdom,ALC,EXT,1,64.31171880000001,0.0,-8.635007661000007
BUSA-5616657,2022-08-30,2022-08-31,Aeroprice,One Way,LA,Chile,Chile,SCL,ARI,1,117.2674432,7.4460710400000005,-3.033381599800002
BUSA-5611854,2022-08-30,2022-10-16,Aeroprice,One Way,LA,Brazil,Brazil,SSA,GRU,1,136.0,7.02,22.814442600999996
BUSA-5610277,2022-08-30,2022-09-16,Google Flights,One Way,SY,United States,United States,TPA,MSP,1,78.82498410000001,0.0,-2.4576925500000115
BUSA-5616415,2022-08-30,2022-09-05,Aeroprice,One Way,UX,Spain,Spain,BCN,PMI,1,32.09568,18.254418,-4.938747057999997
BUSA-5615222,2022-08-30,2022-09-15,Aeroprice,Return,D8,Czech Republic,Denmark,PRG,CPH,1,174.50020020000002,0.0,7.278308615999979
BUSA-5611936,2022-08-30,2022-08-30,Jetcost,Return,F9,United States,United States,MIA,LAS,2,415.1576208,0.0,-10.372938240000021
BUSA-5610023,2022-08-30,2022-09-08,Google Flights,Return,F9,United States,United States,DTW,LAS,2,380.09309040000005,0.0,-6.686922948000042
BUSA-5614714,2022-08-30,2022-09-02,Aeroprice,Return,F9,United States,United States,FLL,ATL,1,167.4692403,0.0,-5.78152387500001
BUSA-5616182,2022-08-30,2022-09-07,Aeroprice,One Way,BT,Latvia,France,RIX,BSL,2,218.0,241.22,-5.838297025999971
BUSA-5609399,2022-08-30,2022-09-05,Aeroprice,One Way,EI,United States,United Kingdom,JFK,LHR,1,148.60828,166.180205,-0.8013596380000383
BUSA-5612914,2022-08-30,2022-09-07,Aeroprice,Return,F9,United States,United States,SFO,LAS,1,38.0735004,0.0,-3.987352599000001
BUSA-5615012,2022-08-30,2022-10-13,Google Flights,Return,F9,United States,United States,CLT,LAS,1,410.6842854,0.0,6.713447411999978
BUSA-5610612,2022-08-30,2022-09-28,Aeroprice,Return,F9,United States,United States,DFW,ATL,1,78.18307050000001,0.0,3.8490706299999857
BUSA-5609742,2022-08-30,2022-09-19,Aeroprice,Return,F9,United States,United States,SFO,LAS,2,76.23203120000001,0.0,-9.192192991999999
BUSA-5615468,2022-08-30,2022-09-06,Aeroprice,One Way,LA,Peru,Peru,CUZ,AQP,1,38.113620000000004,12.4571358,-6.781621793000005
BUSA-5615864,2022-08-30,2022-08-31,Aeroprice,One Way,LH,South Africa,United Kingdom,CPT,LHR,1,1005.9989700000001,172.815177,-2.584591047
BUSA-5614804,2022-08-30,2022-09-05,Direct,Return,PR,United States,Vietnam,LAX,SGN,1,3027.0238200000003,526.7402582999999,-41.79509975999974
BUSA-5611228,2022-08-30,2022-12-21,Aeroprice,Return,PR,Philippines,Thailand,DVO,BKK,2,381.94514399999997,298.95104879999997,-26.850860770999862
BUSA-5616035,2022-08-30,2022-09-29,Aeroprice,Return,PR,Guam,Australia,GUM,MEL,1,1412.82024,263.974308,28.73360696299996
BUSA-5616775,2022-08-30,2022-11-22,Google Flights,Return,PR,United States,Thailand,LAX,BKK,1,3530.5248,526.9408563000001,44.198592707000216
BUSA-5615486,2022-08-30,2022-09-01,Google Flights,Return,SK,United States,United Kingdom,EWR,LHR,1,514.53387,619.0153382999999,11.284697400000054
BUSA-5616450,2022-08-30,2022-09-15,Google Flights,Return,TK,United States,Greece,MIA,ATH,1,99.29601000000001,601.2624153,7.84247414400004
BUSA-5611944,2022-08-30,2022-09-04,Direct,One Way,6E,Nepal,India,KTM,DEL,2,283.58539260000003,0.0,3.095160987000015
BUSA-5614763,2022-08-30,2022-09-01,Aeroprice,One Way,LA,Brazil,Brazil,BPS,CGH,1,116.0,6.26,99.91305505400003
BUSA-5613572,2022-08-30,2022-10-04,Aeroprice,One Way,LA,Chile,Chile,SCL,CJC,1,62.039315200000004,7.4460710400000005,-1.1522434604000091
BUSA-5617126,2022-08-30,2022-09-02,Google Flights,One Way,SY,United States,United States,DFW,LAS,2,458.567028,0.0,-17.299737971999953
BUSA-5615773,2022-08-30,2022-10-07,Google Flights,One Way,UP,United States,The Bahamas,MIA,NAS,2,102.30498,61.784184,-4.6926945200000185
BUSA-5610153,2022-08-30,2022-08-31,Aeroprice,One Way,VH,Colombia,Colombia,CTG,BGA,1,32.5871451,0.0,-5.172585882000002
BUSA-5614204,2022-08-30,2022-09-01,Direct,One Way,Z2,Philippines,Philippines,MNL,TAC,1,55.465347,0.0,21.77250193
BUSA-5615248,2022-08-30,2022-09-18,Aeroprice,Return,EW,Denmark,Czech Republic,CPH,PRG,1,71.5432767,0.0,26.83573368899999
BUSA-5609037,2022-08-30,2022-10-27,Aeroprice,Return,F9,United States,United States,PHX,DFW,1,84.2950345,0.0,-0.08671082899999139
BUSA-5609174,2022-08-30,2022-09-03,Aeroprice,Return,F9,United States,United States,DFW,PHL,1,340.3631667000001,0.0,-4.611531722000066
BUSA-5614619,2022-08-30,2022-09-23,Aeroprice,Return,F9,United States,United States,DFW,ATL,1,138.2922612,0.0,-4.137823863000011
BUSA-5613733,2022-08-30,2022-11-03,Aeroprice,Return,UA,United States,United States,MCO,EWR,2,180.337602,35.4456666,-4.065379287999994
BUSA-5612200,2022-08-30,2022-09-02,Aeroprice,Return,F9,United States,United States,SLC,DEN,1,126.3366204,0.0,-8.352866573999995
BUSA-5612004,2022-08-30,2022-12-27,Aeroprice,Return,LA,Brazil,Brazil,CGH,SDU,1,191.0,15.76,29.212248505
BUSA-5613208,2022-08-30,2022-08-30,Direct,One Way,LO,Germany,Israel,MUC,TLV,1,214.63986000000003,144.93205500000002,40.73649600199997
BUSA-5612342,2022-08-30,2022-11-21,Google Flights,Return,OZ,United States,South Korea,SEA,ICN,2,1445.9184,1002.8448214000001,92.49103038000034
BUSA-5612265,2022-08-30,2022-10-01,Google Flights,One Way,PD,United States,Canada,BOS,YOW,1,94.38634,26.2574765,1.8888588190000117
BUSA-5610733,2022-08-30,2022-08-31,Google Flights,One Way,QR,United States,India,SFO,HYD,1,508.07966000000005,269.10148000000004,-26.52898492500003
BUSA-5611682,2022-08-30,2022-08-31,Aeroprice,One Way,QR,Egypt,United States,CAI,LAX,1,558.28516,217.8617467,4.012385235999979
BUSA-5612921,2022-08-30,2022-09-25,Google Flights,One Way,SK,United States,Switzerland,SFO,ZRH,1,215.64285,243.52597200000002,-7.136981150000018
BUSA-5615887,2022-08-30,2022-12-01,Google Flights,Return,SY,United States,United States,SEA,MSP,2,435.698856,0.0,32.66400828000005
BUSA-5610547,2022-08-30,2022-09-15,Google Flights,One Way,TK,United States,Greece,ORD,ATH,1,316.29465,240.78557800000002,54.192107098000065
BUSA-5614533,2022-08-30,2022-09-29,Google Flights,Return,EI,United States,United Kingdom,SFO,LGW,4,555.65646,1669.8579912,-68.1701644200002
BUSA-5616911,2022-08-30,2022-10-19,Google Flights,Return,FJ,United States,Australia,LAX,SYD,1,815.43087,169.47522030000002,28.482441500000053
BUSA-5613470,2022-08-30,2022-09-01,Google Flights,Return,QR,United States,India,ATL,MAA,1,884.6371800000001,563.2089747,-26.91269620000025
BUSA-5611834,2022-08-30,2022-09-24,Google Flights,Return,QR,United States,Nepal,IAH,KTM,2,2810.50389,1302.9431771000002,196.27530065699995
BUSA-5616560,2022-08-30,2022-10-25,Kayak Group,Return,BR,United States,Philippines,PHX,CEB,2,1721.13084,737.7392646,100.81073502199985
BUSA-5612828,2022-08-30,2022-09-08,Google Flights,Return,SK,United States,Spain,PHX,AGP,1,641.9136000000001,519.0172353,9.409306697999972
BUSA-5615878,2022-08-30,2022-09-06,Google Flights,One Way,AI,United States,India,ORD,DEL,1,138.41262,281.940489,8.940427964000017
BUSA-5609714,2022-08-30,2022-08-30,Aeroprice,One Way,AS,United States,United States,LAX,OGG,1,0.0,0.0,154.95873310200002
BUSA-5615950,2022-08-30,2022-12-05,Aeroprice,One Way,FR,Spain,Italy,BCN,VCE,2,58.37401800000001,0.0,-4.479319194
BUSA-5616661,2022-08-30,2022-09-11,Aeroprice,One Way,NK,United States,United States,LAS,LAX,1,32.155859400000004,0.0,-5.772775098000002
BUSA-5613267,2022-08-30,2022-09-18,Google Flights,One Way,SY,United States,United States,DFW,MSP,1,103.909764,0.0,17.911028370000007
BUSA-5613707,2022-08-30,2022-10-14,Google Flights,One Way,SY,United States,United States,MSP,BNA,1,78.82498410000001,0.0,7.737763158999989
BUSA-5614029,2022-08-30,2022-11-27,Aeroprice,One Way,UK,India,India,BOM,AMD,2,89.651268,17.4028932,-3.090040349000005
BUSA-5612326,2022-08-30,2022-09-23,Aeroprice,Return,F9,United States,United States,PHX,LAS,2,136.3264008,0.0,-9.594891854999977
BUSA-5613737,2022-08-30,2022-09-03,Jetcost,Return,NK,United States,United States,ATL,TPA,2,264.889659,42.50671620000001,40.892936813000006
BUSA-5615520,2022-08-30,2022-10-09,Aeroprice,Return,VH,Colombia,Colombia,BAQ,BOG,3,198.7300602,60.887653709999995,5.3161240229999915
BUSA-5611924,2022-08-30,2022-10-21,Aeroprice,Return,AS,United States,United States,SBA,SEA,1,232.3912184,46.7513616,-14.22858579899998
BUSA-5613674,2022-08-30,2022-11-28,Google Flights,One Way,AT,United States,Senegal,JFK,DSS,1,32.31543,279.451528,-5.3592626099999645
BUSA-5610745,2022-08-30,2022-09-03,Aeroprice,Return,F9,United States,United States,FLL,ATL,2,156.38620079999998,0.0,-12.440652617999971
BUSA-5610623,2022-08-30,2022-09-01,Aeroprice,Return,F9,United States,United States,BDL,ATL,2,176.4460008,0.0,-15.904779479999995
BUSA-5609991,2022-08-30,2022-09-23,Aeroprice,Return,F9,United States,United States,DFW,PHX,1,123.3276504,0.0,-6.968138579999991
BUSA-5614443,2022-08-30,2022-09-12,Aeroprice,Return,LA,Brazil,Brazil,SDU,CNF,1,226.0,15.66,233.92435292700003
BUSA-5610688,2022-08-30,2022-11-30,Aeroprice,One Way,PR,Philippines,United States,CEB,JFK,2,1421.52516,487.9133832,10.534217585000018
BUSA-5616885,2022-08-30,2022-10-31,Google Flights,Return,SY,United States,United States,MSP,LAX,1,197.789628,0.0,-5.889924329999996
BUSA-5615531,2022-08-30,2022-09-15,Aeroprice,Return,VY,France,United Kingdom,ORY,BHX,1,95.87581410000001,0.0,0.10615048799998794
BUSA-5610644,2022-08-30,2022-09-16,Google Flights,Return,XP,United States,United States,BUR,BOI,1,98.29302,0.0,-5.528045537999999
BUSA-5610614,2022-08-30,2022-11-18,Aeroprice,Return,TK,United States,India,LAX,BOM,1,730.99208,530.1098334000001,15.762512762999929
BUSA-5611641,2022-08-30,2022-12-01,Google Flights,Return,AM,United States,Mexico,LAX,VER,1,267.232995,143.27703300000002,2.884733944999984
BUSA-5614171,2022-08-30,2022-09-01,Aeroprice,Return,CM,Ecuador,Dominican Republic,UIO,PUJ,2,1903.67502,655.5943836,101.11787449499995
BUSA-5614185,2022-08-30,2022-12-17,Google Flights,Return,FJ,United States,Australia,LAX,MEL,1,2371.3370299999997,164.65481,-2.1555858649995105
BUSA-5616088,2022-08-30,2022-10-18,Google Flights,Return,TK,United States,Romania,ORD,OTP,1,267.79833,522.4274013,10.32898665299996
BUSA-5613528,2022-08-30,2022-09-03,Aeroprice,Return,UA,United States,Poland,ORD,KRK,1,206.61594,543.3898923,22.50488405699998
BUSA-5612756,2022-08-30,2022-10-01,Google Flights,Return,CI,United States,Philippines,SFO,MNL,1,644.31893,347.5916367,57.854904986999955
BUSA-5617076,2022-08-30,2022-09-06,Direct,One Way,AA,United States,United States,SMF,LAX,1,127.8210456,24.2322384,0.21023643099999534
BUSA-5616265,2022-08-30,2022-09-22,Aeroprice,One Way,AS,United States,United States,AUS,SFO,1,87.7014456,21.223268400000002,-5.558059358000001
BUSA-5616547,2022-08-30,2022-09-28,Aeroprice,One Way,AS,United States,United States,SLC,SFO,1,22.3967667,16.318647300000002,-2.1714636230000046
BUSA-5610747,2022-08-30,2022-09-16,Aeroprice,One Way,AS,United States,United States,SFO,SEA,1,97.1376014,21.949844600000002,-6.210440177999988
BUSA-5614168,2022-08-30,2022-08-31,Aeroprice,One Way,AV,Colombia,Colombia,PSO,BOG,1,67.5919931,7.5180948700000005,-1.7558318540000002
BUSA-5610278,2022-08-30,2022-08-30,Aeroprice,One Way,F9,United States,United States,DFW,SFO,1,79.2161502,0.0,-1.3876025189999908
BUSA-5613602,2022-08-30,2022-09-06,Aeroprice,One Way,F9,United States,United States,DCA,DEN,1,99.27595020000001,0.0,-7.780058985000007
BUSA-5616525,2022-08-30,2022-09-05,Google Flights,One Way,F9,United States,United States,CLT,MCO,1,44.6129952,0.0,8.689939506
BUSA-5611845,2022-08-30,2022-08-30,Aeroprice,One Way,F9,United States,United States,PHX,ATL,1,99.27595020000001,0.0,-5.790929217000013
BUSA-5612101,2022-08-30,2022-09-07,Aeroprice,One Way,JQ,Australia,Australia,BNE,SYD,1,56.959802100000005,0.0,-9.183141696000005
BUSA-5613366,2022-08-30,2022-11-30,Aeroprice,One Way,LA,Colombia,Colombia,MDE,PEI,2,70.86073,11.8634577,1.7791136439999913
BUSA-5616672,2022-08-30,2022-09-28,Aeroprice,One Way,OZ,United States,South Korea,LAX,ICN,4,2346.9966,945.618972,-8.407530699999555
BUSA-5616014,2022-08-30,2022-09-11,Google Flights,One Way,SY,United States,United States,MSP,DEN,1,61.784184,0.0,9.244254138999999
BUSA-5610323,2022-08-30,2022-09-01,Google Flights,One Way,SY,United States,United States,LAX,MSP,1,154.059264,0.0,-3.5641911179999948
BUSA-5611462,2022-08-30,2022-08-31,Google Flights,One Way,SY,United States,United States,MSP,LAX,1,179.134014,0.0,-2.4209831160000075
BUSA-5614498,2022-08-30,2022-09-01,Google Flights,One Way,SY,United States,United States,MSP,LAS,1,144.02936400000002,0.0,3.745963257999996
BUSA-5610806,2022-08-30,2022-09-02,Aeroprice,One Way,VH,Colombia,Colombia,CTG,BOG,1,36.40904,11.768902,0.4445867559999974
BUSA-5612807,2022-08-30,2022-09-30,Aeroprice,One Way,VY,France,Spain,ORY,BCN,1,51.6640149,0.0,-6.732837125999993
BUSA-5616351,2022-08-30,2022-09-15,Google Flights,Return,F9,United States,United States,PDX,LAS,1,107.29987020000002,0.0,1.2867722499999896
BUSA-5616825,2022-08-30,2022-11-11,Google Flights,Return,F9,United States,United States,LGA,MCO,1,28.1864924,0.0,12.583090027000011
BUSA-5611861,2022-08-30,2023-01-20,Aeroprice,Return,AR,Argentina,Argentina,EZE,FTE,2,420.7568946,89.311350036,93.97228534099996
BUSA-5615963,2022-08-30,2022-09-07,Aeroprice,One Way,F9,United States,United States,SFO,SEA,1,84.8328942,0.0,-5.079107213999988
BUSA-5609484,2022-08-30,2022-08-30,Aeroprice,One Way,QR,Ghana,United States,ACC,JFK,1,742.03729,348.39604670000006,-11.778270268999837
BUSA-5617054,2022-08-30,2022-09-04,Aeroprice,Return,VW,Mexico,Mexico,MEX,PXM,1,26.40924,61.6715775,-1.3563845329999973
BUSA-5614234,2022-08-30,2022-09-12,Google Flights,Return,AI,United States,India,JFK,ATQ,1,220.6578,608.7447207,-23.56030242399983
BUSA-5610801,2022-08-30,2022-12-30,Aeroprice,Return,EK,United States,India,IAH,HYD,3,4169.06472,1689.7062669,54.12762496800002
BUSA-5612097,2022-08-30,2022-09-04,Google Flights,Return,EK,United States,India,DFW,HYD,2,9408.510699999999,4359.7050446,82.15330662900128
BUSA-5613139,2022-08-30,2022-09-08,Aeroprice,Return,LH,United States,United Kingdom,MIA,EDI,1,1238.69265,650.6095233,57.124788989999985
BUSA-5614367,2022-08-30,2022-09-02,Aeroprice,Return,PR,United States,Thailand,LAX,BKK,1,346.03155000000004,526.9408563000001,1.2897778160000861
BUSA-5610126,2022-08-30,2022-09-28,Google Flights,Return,QR,United States,India,ORD,CCJ,1,588.40846,569.2600823,-5.000932976999881
BUSA-5614269,2022-08-30,2022-09-03,Kayak Group,Return,SK,United States,Netherlands,DFW,AMS,1,778.32024,560.4507522,-18.225775874999805
BUSA-5614604,2022-08-30,2022-09-14,Aeroprice,One Way,AS,United States,United States,MIA,SEA,1,138.0816333,25.0045407,-5.214134087000016
BUSA-5615082,2022-08-30,2022-09-08,Aeroprice,One Way,AS,United States,United States,EWR,LAX,1,148.3522509,25.766813100000004,-6.674587826
BUSA-5610944,2022-08-30,2022-09-12,Direct,One Way,DE,Greece,Germany,JTR,MUC,1,70.1892402,0.0,3.347814168000011
BUSA-5610064,2022-08-30,2022-09-01,Google Flights,One Way,F9,United States,United States,PHX,CLE,2,499.4489004,0.0,62.741496221000006
BUSA-5609506,2022-08-30,2022-09-04,Aeroprice,One Way,F9,United States,United States,MCO,ORD,1,69.26350780000001,0.0,-4.538143142000007
BUSA-5610907,2022-08-30,2022-09-19,Aeroprice,One Way,F9,United States,United States,DEN,BNA,1,69.1862502,0.0,-5.273185779000007
BUSA-5613127,2022-08-30,2022-09-13,Aeroprice,One Way,F9,United States,United States,PHL,MCO,1,26.0576802,0.0,-1.8992277179999988
BUSA-5612790,2022-08-30,2022-09-13,Aeroprice,One Way,LO,Poland,Poland,KRK,WAW,1,24.07176,18.05382,-3.3517159810000017
BUSA-5613102,2022-08-30,2022-09-07,Aeroprice,One Way,TO,Italy,France,NAP,ORY,1,75.6053862,0.0,-6.587905070999991
BUSA-5615562,2022-08-30,2022-09-16,Google Flights,One Way,TS,United States,Canada,FLL,YYZ,1,55.16445,18.7860027,2.233325467000004
BUSA-5615202,2022-08-30,2022-11-11,Google Flights,Return,F9,United States,United States,SFO,LAS,2,212.5536408,0.0,2.548608971999994
BUSA-5614876,2022-08-30,2022-09-02,Google Flights,Return,F9,United States,United States,PHL,ATL,1,139.3955502,0.0,-2.5595963339999894
BUSA-5612192,2022-08-30,2022-09-24,Aeroprice,Return,AM,Mexico,Mexico,TAP,MEX,1,26.6593275,64.0224,-4.612855396999999
BUSA-5617047,2022-08-30,2022-09-26,Aeroprice,Return,AS,United States,United States,SEA,SJC,1,108.22262100000002,37.4014971,-8.45734943500001
BUSA-5616742,2022-08-30,2022-09-12,Aeroprice,One Way,AS,United States,United States,PHX,GEG,1,143.6883474,34.442676600000006,-5.014686559000012
BUSA-5609572,2022-08-30,2022-11-04,Google Flights,One Way,EI,United States,United Kingdom,BOS,MAN,2,494.02212000000003,336.37685000000005,123.74881900199998
BUSA-5611838,2022-08-30,2022-10-21,Aeroprice,Return,F9,United States,United States,DEN,SFO,1,158.4323004,0.0,-13.18647598199999
BUSA-5609844,2022-08-30,2022-09-29,Direct,Return,F9,United States,United States,IND,LAS,1,338.9705004,0.0,9.201263808000018
BUSA-5614415,2022-08-30,2022-08-30,Aeroprice,One Way,F9,United States,United States,CLT,PHX,1,87.74156520000001,0.0,-0.3796978680000054
BUSA-5613872,2022-08-30,2022-09-03,Aeroprice,Return,F9,United States,United States,ISP,ATL,1,88.2230004,0.0,-7.607043210000006
BUSA-5615018,2022-08-30,2022-11-24,Aeroprice,Return,QR,United Arab Emirates,Qatar,DWC,DOH,1,185.55315000000002,74.12096100000001,-13.777176146000038
BUSA-5615171,2022-08-30,2022-12-07,Aeroprice,Return,AM,United States,Mexico,EWR,MEX,1,226.89685000000003,172.4110688,18.717728255999937
BUSA-5610591,2022-08-30,2022-09-02,Direct,Return,F9,United States,United States,ONT,DEN,1,188.52200040000002,0.0,17.290239919
BUSA-5615196,2022-08-30,2022-09-06,Aeroprice,One Way,WY,Turkey,Singapore,IST,SIN,2,284.0,495.92,-17.69543795000003
BUSA-5613599,2022-08-30,2022-09-24,Google Flights,One Way,CX,United States,South Korea,JFK,ICN,1,279.4506,254.94462300000004,61.6367743
BUSA-5613894,2022-08-30,2023-06-01,Google Flights,Return,LX,United States,Thailand,MIA,BKK,1,498.48602999999997,725.1316803000001,22.70672358500001
BUSA-5617013,2022-08-30,2022-09-07,Google Flights,Return,SK,United States,Netherlands,LAX,AMS,1,513.53088,533.4602913,31.92458887599986
BUSA-5610172,2022-08-30,2022-09-23,Aeroprice,Return,TK,United States,Morocco,LAX,CMN,1,319.30698,629.6472577000001,43.97115388100002
BUSA-5612154,2022-08-30,2022-09-23,Aeroprice,Return,JL,United States,Indonesia,JFK,DPS,2,2180.9269200000003,807.4450154,117.76126602199999
BUSA-5616211,2022-08-30,2022-12-12,Google Flights,Return,NZ,United States,Australia,DCA,SYD,1,1965.8604,196.9571463,5.560346820000142
BUSA-5617005,2022-08-30,2022-10-11,Aeroprice,Return,QR,United States,Nepal,CMH,KTM,2,2469.36138,1235.6235006000002,244.01682041099994
BUSA-5610341,2022-08-30,2022-08-31,Direct,One Way,5J,Philippines,Thailand,MNL,BKK,1,142.07353350000002,0.0,-0.7916258610000035
BUSA-5613906,2022-08-30,2022-09-05,Aeroprice,One Way,EI,United States,Republic of Ireland,EWR,DUB,1,250.7475,165.292752,-3.696462735000013
BUSA-5617257,2022-08-30,2022-09-06,Aeroprice,One Way,F9,United States,United States,DTW,LAS,2,138.3725004,0.0,-10.170585350999998
BUSA-5611619,2022-08-30,2022-09-29,Aeroprice,One Way,F9,United States,United States,PHL,DEN,1,107.29987020000002,0.0,-8.190883689000007
BUSA-5611169,2022-08-30,2022-09-02,Aeroprice,One Way,F9,United States,United States,DEN,SLC,2,118.3127004,0.0,-9.09728575199999
BUSA-5614965,2022-08-30,2022-09-03,Aeroprice,One Way,LA,Colombia,Colombia,BOG,MDE,2,80.8269488,12.08746904,-3.7410294759999996
BUSA-5611860,2022-08-30,2022-09-03,Google Flights,Return,F9,United States,United States,DEN,LAS,2,633.8094408000001,0.0,8.53324970399996
BUSA-5611121,2022-08-30,2022-10-07,Google Flights,Return,F9,United States,United States,PHX,CLE,1,304.8487806,0.0,14.571713059000052
BUSA-5613802,2022-08-30,2022-09-23,Direct,Return,JA,Peru,Peru,LIM,CUZ,2,245.9231181,0.0,18.183217091999992
BUSA-5610007,2022-08-30,2022-10-27,Aeroprice,Return,VH,Colombia,Colombia,BOG,BAQ,1,58.04406,19.894613,2.6332238630000147
BUSA-5609185,2022-08-30,2023-01-20,Aeroprice,Return,AR,Argentina,Argentina,EZE,FTE,2,443.42258019999997,92.894705648,10.458122786000104
BUSA-5611146,2022-08-30,2022-09-17,Google Flights,One Way,CI,United States,Philippines,SFO,MNL,1,517.11665,175.51842800000003,-15.279944706999935
BUSA-5613675,2022-08-30,2022-09-25,Aeroprice,One Way,EI,United States,France,IAD,CDG,1,170.50830000000002,165.994845,5.004475515000003
BUSA-5615475,2022-08-30,2022-08-31,Aeroprice,Return,EI,United States,Republic of Ireland,LAX,DUB,1,648.93453,357.7364433,30.311818895999995
BUSA-5611833,2022-08-30,2022-09-10,Aeroprice,Return,F9,United States,United States,DFW,DEN,1,128.3426004,0.0,-12.640648824000003
BUSA-5614793,2022-08-30,2022-12-03,Aeroprice,One Way,FJ,Fiji,United States,TVU,LAX,2,1976.23236,186.469392,-31.766364282999838
BUSA-5610453,2022-08-30,2022-09-01,Aeroprice,Return,LA,Brazil,Brazil,GRU,VIX,1,231.0,16.14,130.7729861290001
BUSA-5615331,2022-08-30,2022-09-02,Aeroprice,One Way,LO,Germany,Poland,MUC,GDN,1,93.27807,72.11498100000001,-3.4453761560000284
BUSA-5609673,2022-08-30,2022-09-14,Google Flights,Return,AT,United States,Portugal,JFK,LIS,2,7.7031600000000005,960.4299887999999,-8.353464620999873
BUSA-5615766,2022-08-30,2022-09-04,Jetcost,Return,AZ,Albania,United States,TIA,JFK,1,872.6013,366.26185830000003,22.82785773499983
BUSA-5612515,2022-08-30,2022-12-18,Google Flights,Return,EK,United States,India,DFW,HYD,2,3725.2481000000002,1126.4708446,144.99440253500006
BUSA-5612486,2022-08-30,2022-08-30,Google Flights,Return,SQ,United States,India,SFO,BOM,1,3363.7685,122.9833928,-30.694152673999582
BUSA-5610402,2022-08-30,2023-03-11,Google Flights,Return,TP,United States,Spain,MIA,BIO,1,263.07682,332.4306977,-10.650144594999938
BUSA-5613692,2022-08-30,2022-09-12,Aeroprice,One Way,TK,Croatia,Egypt,ZAG,HBE,1,194.0,311.69,-22.368123743999988
BUSA-5614357,2022-08-30,2022-09-02,Aeroprice,Return,PR,United States,Thailand,LAX,BKK,2,1203.50946,1049.9687438,-179.52587398400013
BUSA-5609522,2022-08-30,2022-09-29,Aeroprice,One Way,F9,United States,United States,BWI,LAS,1,141.5493867,0.0,-5.044114170999993
BUSA-5610874,2022-08-30,2022-08-30,Aeroprice,One Way,F9,United States,United States,PHX,DEN,2,266.7552204,0.0,-12.029827913999997
BUSA-5609961,2022-08-30,2022-09-03,Aeroprice,One Way,LA,Brazil,Brazil,SDU,CNF,1,91.0,7.88,6.476051282000011
BUSA-5613501,2022-08-30,2022-09-08,Aeroprice,One Way,LA,United States,Colombia,MIA,BOG,2,140.41860000000003,89.867904,-19.82069239100001
BUSA-5610611,2022-08-30,2022-11-15,Aeroprice,One Way,PR,United States,Philippines,JFK,MNL,2,1241.07996,475.54649600000005,-79.54093367599982
BUSA-5612550,2022-08-30,2022-09-19,Aeroprice,One Way,SK,Sweden,Norway,ARN,OSL,1,1.00411,32.231931,-2.8930100239999987
BUSA-5614684,2022-08-30,2022-09-25,Google Flights,One Way,SY,United States,United States,DEN,MSP,1,174.119064,0.0,-7.351681956000007
BUSA-5617089,2022-08-30,2022-09-01,Google Flights,Return,F9,United States,United States,LGA,ATL,1,234.65954040000003,0.0,8.790416339999979
BUSA-5616009,2022-08-30,2022-10-14,Aeroprice,Return,F9,United States,United States,SEA,LAS,2,199.54074780000002,0.0,-6.188529051999973
BUSA-5615394,2022-08-30,2022-09-09,Direct,Return,U2,United Kingdom,United Kingdom,LGW,BFS,1,315.1494879,0.0,39.35208549400006
BUSA-5616903,2022-08-30,2022-10-14,Google Flights,Return,VW,United States,Mexico,MFE,MEX,2,871.623645,345.4452606,69.16194536299996
BUSA-5615517,2022-08-30,2022-09-06,Aeroprice,Return,F9,United States,United States,LAS,PHX,1,58.1333004,0.0,-5.366363550000001
