Order Number,Sales Date,Departure Date,Channel,Journey Type,Fare Carrier,Origin Country,Destination Country,Origin Airport Code,Destination Airport Code,Number of Passengers,Base Fare,Tax,Margin
BUSA-6505687,2022-12-30,2023-01-09,Aeroprice,One Way,SV,United States,Saudi Arabia,JFK,JED,1,617.195655,153.55677590000002,34.16846843700003
BUSA-6503332,2022-12-30,2023-01-22,Google Flights,One Way,TK,United States,Bulgaria,SFO,SOF,1,243.308485,272.1485255,2.2005517529999348
BUSA-6502324,2022-12-30,2023-01-26,Other,One Way,TK,United States,Jordan,JFK,AMM,3,704.56125,730.489104,1.2326603145000572
BUSA-6504911,2022-12-30,2023-01-11,Direct,Return,AK,India,Indonesia,HYD,DPS,2,802.5610228,0.0,35.51569829149996
BUSA-6505012,2022-12-30,2023-05-28,Google Flights,Return,AT,United States,Morocco,MIA,AGA,3,1929.55841,1086.1516229999997,-44.212967678999796
BUSA-6503132,2022-12-30,2023-03-05,Aeroprice,Return,EK,United States,Israel,MCO,TLV,4,2149.38152,2139.0103784,56.8734288225005
BUSA-6501448,2022-12-30,2023-02-20,Google Flights,Return,TK,United States,India,LAX,DEL,1,205.731885,649.97184435,-8.106246001499935
BUSA-6499851,2022-12-30,2023-01-10,Google Flights,One Way,JL,United States,Thailand,FAT,BKK,1,1273.092635,175.286701,456.95196074499995
BUSA-6501827,2022-12-30,2022-12-31,Aeroprice,One Way,AM,Canada,Mexico,YVR,MEX,1,194.2946119,67.15340810000001,-3.405683496500039
BUSA-6504499,2022-12-30,2023-01-21,Kayak Group,One Way,EI,United States,Republic of Ireland,EWR,DUB,1,170.97353,154.815592,-24.264171837500008
BUSA-6500658,2022-12-30,2023-01-07,Aeroprice,One Way,F9,United States,United States,DEN,SFO,1,100.4986167,0.0,-10.389473273999993
BUSA-6503117,2022-12-30,2022-12-30,Aeroprice,One Way,LA,Chile,Chile,PMC,SCL,2,123.68139804,14.94992172,-3.2405514887999844
BUSA-6505672,2022-12-30,2023-01-12,Aeroprice,Return,F9,United States,Puerto Rico,MCO,SJU,2,202.8384868,0.0,-13.586293798
BUSA-6503372,2022-12-30,2023-01-27,Google Flights,Return,AM,United States,Mexico,AUS,MEX,1,287.6412383,160.1127041,14.749181210499941
BUSA-6505604,2022-12-30,2023-03-17,Kayak Group,Return,EK,United States,Greece,EWR,ATH,1,594.649695,135.22878924999998,-20.002239947500044
BUSA-6500168,2022-12-30,2023-03-02,Aeroprice,Return,F9,United States,United States,DFW,LAS,3,490.2619002,0.0,59.858947069499976
BUSA-6500448,2022-12-30,2022-12-30,Aeroprice,Return,F9,United States,United States,ATL,MCO,1,395.4561384,0.0,18.0018232155
BUSA-6499721,2022-12-30,2023-09-08,Aeroprice,Return,PR,United States,Philippines,LAX,MNL,3,1755.773475,1430.95068,-60.94316036949995
BUSA-6504600,2022-12-30,2023-05-09,Kayak Group,Return,SQ,United States,Japan,LAX,NRT,2,1095.0018240000002,177.93779640000002,-14.008692262500116
BUSA-6505645,2022-12-30,2023-01-09,Aeroprice,Return,EI,United States,Republic of Ireland,SMF,DUB,1,482.85931,347.25475474999996,12.651564245000163
BUSA-6503167,2022-12-30,2023-03-11,Aeroprice,Return,SN,United States,Portugal,JFK,OPO,2,287.46099,696.2004565,-37.822115269999976
BUSA-6500330,2022-12-30,2022-12-31,Aeroprice,One Way,AI,India,United States,DEL,ORD,3,3705.2744999999995,1082.58904725,5.029802679001758
BUSA-6502912,2022-12-30,2023-01-16,Aeroprice,One Way,F9,United States,United States,DTW,ATL,4,97.6240068,0.0,-12.422649158500004
BUSA-6500565,2022-12-30,2023-01-27,Google Flights,One Way,NK,United States,United States,LGA,MIA,2,83.1382275,0.0,-6.246277357999993
BUSA-6502147,2022-12-30,2023-01-11,Google Flights,One Way,NK,United States,United States,IAH,ORD,2,119.36206990000001,0.0,0.7341397409999986
BUSA-6505021,2022-12-30,2023-03-22,Aeroprice,One Way,UX,United States,Spain,MIA,MAD,1,139.03342,183.0919835,-27.278663672000008
BUSA-6500793,2022-12-30,2023-02-17,Other,Return,AA,United States,United States,DCA,EYW,5,5668.7878575,562.4681925,144.3413702215002
BUSA-6499327,2022-12-30,2023-05-26,Google Flights,One Way,AT,United States,Spain,MIA,AGP,1,189.96585,217.09711124999998,14.41821511750007
BUSA-6501674,2022-12-30,2023-01-08,Aeroprice,One Way,NK,United States,United States,PHX,SEA,3,264.8398768,0.0,-11.611840072000021
BUSA-6503906,2022-12-30,2023-01-22,Aeroprice,One Way,TK,Malaysia,Italy,KUL,FCO,1,234.85375,209.5834865,3.393045154000026
BUSA-6501361,2022-12-30,2023-03-19,Google Flights,Return,AM,United States,Costa Rica,MIA,SJO,1,103.44675,120.67533599999999,1.6973699200000283
BUSA-6500051,2022-12-30,2023-01-21,Direct,Return,EK,India,United States,AMD,ORD,1,1775.5223999999998,628.96564425,44.142581983500094
BUSA-6499218,2022-12-30,2023-10-02,Google Flights,Return,FI,United States,Republic of Ireland,EWR,DUB,1,32.914874999999995,340.38682874999995,48.80809766750002
BUSA-6501616,2022-12-30,2023-01-22,Google Flights,Return,QR,United States,India,SEA,BLR,1,633.84645,540.28356675,17.13669912400014
BUSA-6503314,2022-12-30,2023-01-20,Direct,Return,TK,United States,Moldova,JFK,KIV,1,376.705415,499.90969225,5.3125457415000845
BUSA-6504267,2022-12-30,2023-01-07,Kayak Group,One Way,EK,United States,Italy,JFK,MXP,1,487.556385,47.722282,-24.33744924849994
BUSA-6505443,2022-12-30,2023-01-10,Direct,One Way,NK,United States,United States,FLL,PHL,2,77.407796,0.0,18.167803311
BUSA-6501523,2022-12-30,2023-01-27,Google Flights,One Way,NK,United States,United States,SMF,LAS,2,39.267547,0.0,-5.812455511
BUSA-6502742,2022-12-30,2022-12-31,Aeroprice,One Way,UK,India,India,BOM,IXC,2,139.973854,18.6707426,-10.092012265999989
BUSA-6505630,2022-12-30,2023-01-12,Aeroprice,Return,F9,United States,United States,LGA,MCO,2,273.2570352,0.0,15.935039529999994
BUSA-6500307,2022-12-30,2023-03-26,Aeroprice,Return,UP,United States,The Bahamas,MIA,NAS,4,383.69340000000005,603.940935,-6.418163185999854
BUSA-6503027,2022-12-30,2023-01-31,Google Flights,Return,AM,United States,Mexico,DEN,MEX,1,324.2923774,160.1127041,-5.666393145999962
BUSA-6504745,2022-12-30,2023-01-05,Google Flights,One Way,AT,United States,Mauritania,IAD,NKC,1,346.644135,250.58895125,-12.720364575000058
BUSA-6499667,2022-12-30,2023-03-15,Aeroprice,One Way,EK,India,United Arab Emirates,DEL,DXB,4,1602.070413,1295.491863,248.12930210999997
BUSA-6503952,2022-12-30,2023-01-11,Aeroprice,Return,F9,United States,United States,ATL,PBI,2,84.4721968,0.0,-10.850538156000013
BUSA-6504698,2022-12-30,2023-01-01,Aeroprice,One Way,QR,United States,United Arab Emirates,LAX,DXB,1,345.70472,243.684251,-8.967119825499923
BUSA-6501378,2022-12-30,2023-02-15,Direct,Return,CI,United States,Vietnam,SFO,SGN,4,2129.1222,1329.196695,-9.6007710585001
BUSA-6500895,2022-12-30,2023-02-19,Aeroprice,Return,QR,United States,Bangladesh,MIA,DAC,1,1174.590825,760.5216975,4.080138234999893
BUSA-6501686,2022-12-30,2023-03-17,Google Flights,Return,TK,United States,United Arab Emirates,ORD,AUH,4,473.9742,2146.990275,-38.70397535250016
BUSA-6499583,2022-12-30,2022-12-30,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BOG,3,72.2904934,14.40474047,-17.39568598050002
BUSA-6505078,2022-12-30,2023-01-02,Aeroprice,One Way,MS,Egypt,Egypt,CAI,SSH,1,2.818245,33.11437875,-4.510250199999996
BUSA-6505127,2022-12-30,2023-01-21,Google Flights,One Way,NK,United States,United States,LAX,SLC,2,77.407796,0.0,-6.297757300000008
BUSA-6503757,2022-12-30,2023-01-20,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,1,54.5612232,17.8113084,-5.399406497499998
BUSA-6504398,2022-12-30,2022-12-31,Aeroprice,One Way,TG,Thailand,Thailand,BKK,CNX,4,251.76322,10.897214,-10.798515450000023
BUSA-6504880,2022-12-30,2023-02-14,Aeroprice,One Way,VY,United States,Spain,LAX,BCN,1,266.38991154999997,0.0,-18.564450486999952
BUSA-6503707,2022-12-30,2023-01-04,Aeroprice,Return,H2,Peru,Peru,TRU,LIM,2,163.42063339999999,35.3783689,-7.462363157000015
BUSA-6501069,2022-12-30,2023-01-14,Google Flights,Return,AR,United States,Argentina,MIA,EZE,1,1111.58235,133.39928625,-4.440506742499704
BUSA-6500996,2022-12-30,2023-01-22,Direct,Return,F9,United States,United States,TPA,PHL,1,128.699855,0.0,5.063474125499996
BUSA-6501156,2022-12-30,2023-01-26,Google Flights,One Way,QR,United States,India,LAX,MAA,1,213.476475,252.0339,-11.161451919999958
BUSA-6501640,2022-12-30,2023-01-06,Google Flights,One Way,QR,United States,India,IAH,GOI,1,1176.4716749999998,252.0339,-2.3407604754999287
BUSA-6500935,2022-12-30,2023-02-15,Aeroprice,One Way,QR,United States,India,LAX,BOM,1,472.09335,252.0339,-16.36642348299998
BUSA-6504635,2022-12-30,2023-01-08,Aeroprice,One Way,TK,United States,Egypt,TUL,SSH,1,834.20052,304.44561319999997,-20.039537764000013
BUSA-6499278,2022-12-30,2022-12-30,Jetradar,One Way,UA,United States,Brazil,BOS,VIX,1,563.314575,50.350354499999995,-10.529881199999998
BUSA-6499694,2022-12-30,2023-01-01,Direct,Return,AR,Peru,Argentina,LIM,USH,2,2164.85835,603.3578715,137.5248903325
BUSA-6499913,2022-12-30,2023-04-14,Google Flights,Return,BR,United States,Philippines,JFK,CRK,1,768.327225,329.47789875,15.71735466500014
BUSA-6501429,2022-12-30,2023-08-18,Kayak Group,Return,FI,United States,Republic of Ireland,DEN,DUB,1,362.063625,348.85065375,-5.760053854999899
BUSA-6500380,2022-12-30,2023-01-30,Aeroprice,One Way,PR,Singapore,Japan,SIN,HND,1,253.204479,115.0231917,-16.343236012999988
BUSA-6502564,2022-12-30,2023-01-14,Google Flights,Return,QR,United States,India,JFK,ATQ,1,1201.511785,541.01849265,35.82202063800012
BUSA-6502039,2022-12-30,2023-04-01,Google Flights,Return,TK,United States,Israel,LAX,TLV,1,221.94029999999998,588.9599647499999,-15.916127598999822
BUSA-6500781,2022-12-30,2023-01-23,Google Flights,Return,TK,United States,Pakistan,ORD,ISB,4,1406.8757999999998,2404.80778875,-19.72683879799926
BUSA-6502821,2022-12-30,2023-02-11,Aeroprice,One Way,JL,United States,Thailand,LAX,BKK,1,599.34677,198.8797812,27.06798142299994
BUSA-6501552,2022-12-30,2023-02-18,Google Flights,Return,RJ,United States,Saudi Arabia,JFK,MED,1,564.4583845129705,604.9560706581171,162.06808922479757
BUSA-6504409,2022-12-30,2023-02-08,Aeroprice,One Way,AS,United States,United States,PHX,SFO,2,94.3736309,34.514107100000004,-13.46729172000002
BUSA-6502342,2022-12-30,2022-12-30,Aeroprice,One Way,LA,Colombia,Colombia,BOG,NVA,1,92.522339,8.07756495,-1.5878053620000019
BUSA-6503721,2022-12-30,2023-01-02,Aeroprice,One Way,PR,Saudi Arabia,Philippines,RUH,MNL,1,228.277845,66.63270595,-21.850911685
BUSA-6501679,2022-12-30,2023-01-24,Aeroprice,One Way,UK,India,India,AMD,BOM,2,35.050179,12.5000962,-10.758014586000002
BUSA-6505229,2022-12-30,2023-01-06,Aeroprice,Return,LA,United States,Chile,JFK,SCL,1,897.141325,86.28526775,21.27894310499995
BUSA-6500769,2022-12-30,2022-12-30,Aeroprice,Return,UA,United States,United States,FLL,EWR,5,1682.3702544999996,119.1518475,9.828520298500553
BUSA-6504551,2022-12-30,2023-02-14,Google Flights,Return,AM,United States,Mexico,AUS,MEX,1,287.6412383,160.1127041,-6.638964337000054
BUSA-6503123,2022-12-30,2023-06-24,Google Flights,One Way,EY,United States,Pakistan,JFK,LHE,1,392.67547,226.1171905,-4.209734382500015
BUSA-6505521,2022-12-30,2023-01-12,Direct,One Way,F9,United States,United States,SFO,MIA,1,98.2440207,0.0,0.7777285970000052
BUSA-6501733,2022-12-30,2023-03-28,Kayak Group,One Way,SQ,United States,Singapore,DEN,SIN,2,1336.4732279999998,64.7310624,-14.964311169999807
BUSA-6502296,2022-12-30,2023-01-26,Other,One Way,TK,United States,Jordan,JFK,AMM,1,281.8245,243.496368,0.4892194475000178
BUSA-6504236,2022-12-30,2023-02-07,Direct,Return,BR,United States,Philippines,LAX,MNL,1,497.88995,325.64820975,23.05461925600011
BUSA-6505661,2022-12-30,2023-03-11,Kayak Group,Return,TK,United States,Israel,JFK,TLV,1,418.039675,513.17423205,-18.322703069793825
BUSA-6505741,2022-12-30,2023-01-19,Google Flights,Return,TK,United States,Nigeria,LAX,LOS,1,298.73397,755.90027975,-0.7138954250000675
BUSA-6498797,2022-12-29,2023-01-07,Aeroprice,One Way,AM,Mexico,United States,MEX,LAS,3,1142.616375,348.39924974999997,-14.605440869999832
BUSA-6497782,2022-12-29,2023-01-04,Direct,One Way,F9,United States,United States,DFW,LAS,1,46.06201649999999,0.0,-0.4368949049999946
BUSA-6494849,2022-12-29,2023-01-12,Google Flights,One Way,NK,United States,United States,BOS,ATL,2,50.764141499999994,0.0,-6.847772129999996
BUSA-6492628,2022-12-29,2023-01-14,Aeroprice,Return,F9,United States,United States,TPA,ATL,2,103.409133,0.0,-8.897540160000007
BUSA-6497300,2022-12-29,2023-01-26,Direct,Return,AS,United States,United States,SAN,SEA,1,120.72235725,36.51670274999999,1.9433473199999947
BUSA-6498827,2022-12-29,2023-01-26,Aeroprice,Return,F9,United States,United States,BWI,LAS,4,549.057732,0.0,-7.307451870000065
BUSA-6496096,2022-12-29,2023-01-11,Aeroprice,Return,LA,Brazil,Brazil,IOS,GRU,1,216.0,12.32,119.93771097499996
BUSA-6496638,2022-12-29,2023-01-12,Google Flights,Return,PD,United States,Canada,BOS,YTZ,1,190.34202,80.16182699999999,-0.5092449499999914
BUSA-6498291,2022-12-29,2023-03-10,Aeroprice,One Way,SK,United States,Netherlands,EWR,AMS,2,331.02959999999996,372.596385,21.075810799999957
BUSA-6498220,2022-12-29,2023-01-17,Google Flights,One Way,TP,United States,Morocco,MCO,CMN,1,297.17429999999996,197.301165,17.596499784999978
BUSA-6493602,2022-12-29,2023-05-17,Google Flights,Return,AI,United States,India,IAD,VGA,1,496.5444,554.3899417499999,19.50135126500006
BUSA-6495158,2022-12-29,2023-06-23,Direct,Return,SQ,United States,India,SFO,MAA,3,4647.830906,278.99543370000004,108.58944732999953
BUSA-6497862,2022-12-29,2023-02-13,Google Flights,One Way,QR,United States,Pakistan,JFK,KHI,1,525.223625,253.3452408,159.0463300225
BUSA-6493888,2022-12-29,2022-12-31,Aeroprice,One Way,F9,United States,United States,TTN,ATL,2,2.08381571999999,0.0,-216.58415837
BUSA-6493270,2022-12-29,2023-01-04,Aeroprice,One Way,F9,United States,United States,LAS,MCO,1,86.5002915,0.0,-13.092758385000003
BUSA-6493027,2022-12-29,2023-01-15,Aeroprice,One Way,F9,United States,United States,ATL,LGA,1,55.466266499999996,0.0,-12.930817199999996
BUSA-6495809,2022-12-29,2022-12-29,Aeroprice,One Way,IB,Spain,Portugal,MAD,LIS,3,378.0,55.14,-8.955925649999942
BUSA-6496251,2022-12-29,2023-01-06,Google Flights,One Way,NK,United States,United States,ATL,ORD,1,83.60378250000001,0.0,-0.8462619075000175
BUSA-6497142,2022-12-29,2023-01-21,Google Flights,One Way,NK,United States,United States,LAS,TPA,6,409.98768299999995,0.0,-17.143545029999977
BUSA-6497183,2022-12-29,2023-01-02,Aeroprice,One Way,P5,Colombia,Colombia,AXM,BOG,1,64.25924024999999,0.0,-5.226197302500005
BUSA-6494221,2022-12-29,2023-01-03,Aeroprice,One Way,WS,Canada,Canada,YYC,YYZ,1,96.836436,35.5414016,-4.027438350000021
BUSA-6496583,2022-12-29,2023-02-17,Aeroprice,Return,AS,United States,United States,SEA,DFW,4,1184.1455429999999,198.65537700000002,-19.205279699999778
BUSA-6495939,2022-12-29,2023-02-02,Aeroprice,Return,LF,United States,United States,BWI,MCN,1,163.408248,22.795901999999998,-3.4392330799999815
BUSA-6494406,2022-12-29,2023-01-27,Aeroprice,Return,NK,United States,United States,MIA,LGA,4,328.133091,0.0,-22.13759564999998
BUSA-6495421,2022-12-29,2023-01-15,Google Flights,Return,NK,United States,United States,SNA,LAS,3,112.1927025,0.0,-12.960458287500003
BUSA-6496889,2022-12-29,2023-01-11,Aeroprice,One Way,EK,United States,Thailand,JFK,BKK,1,841.6803749999999,290.6853675,-56.19096281749998
BUSA-6492165,2022-12-29,2023-03-01,Kayak Group,Return,EK,United States,United Arab Emirates,DFW,DXB,5,3250.1088,2101.6147687499997,9.082799757500922
BUSA-6494618,2022-12-29,2023-02-16,Direct,Return,F9,United States,United States,DFW,PHX,1,110.93253299999999,0.0,1.6043915999999976
BUSA-6498400,2022-12-29,2023-01-05,Direct,One Way,F9,United States,United States,PHL,SEA,1,79.5411465,0.0,1.4329521224999981
BUSA-6493658,2022-12-29,2023-03-11,Aeroprice,Return,EK,India,United States,AMD,SFO,1,607.51455,570.56525175,-9.291264790000312
BUSA-6497186,2022-12-29,2023-02-19,Google Flights,Return,RJ,United States,Lebanon,ORD,BEY,1,241.689225,581.93499,-3.8266431999999906
BUSA-6492572,2022-12-29,2023-01-11,Google Flights,Return,TK,United States,Bulgaria,MIA,SOF,3,431.65507499999995,1709.55158625,4.67262765749981
BUSA-6494387,2022-12-29,2023-01-13,Google Flights,One Way,AM,United States,Mexico,ORD,GDL,1,115.672275,58.795371,-9.482990874999999
BUSA-6496163,2022-12-29,2023-01-10,Direct,One Way,JQ,Australia,Australia,TSV,SYD,1,124.12669575,0.0,0.8478196874999933
BUSA-6498629,2022-12-29,2023-01-06,Google Flights,One Way,NK,United States,United States,LAX,LAS,5,136.436859,0.0,-13.136676232499997
BUSA-6497930,2022-12-29,2023-05-07,Google Flights,One Way,EI,United States,Switzerland,IAD,GVA,1,345.135975,155.6403375,-7.674199920000024
BUSA-6496824,2022-12-29,2023-01-09,Aeroprice,Return,F9,United States,United States,FLL,LAS,2,374.213916,0.0,7.077853185000002
BUSA-6494034,2022-12-29,2023-01-11,Aeroprice,Return,F9,United States,United States,DFW,SFO,3,304.58484899999996,0.0,-22.83349244999999
BUSA-6496778,2022-12-29,2023-07-22,Aeroprice,Return,F9,United States,United States,TTN,MCO,1,139.145283,0.0,-7.856848155000026
BUSA-6495845,2022-12-29,2023-01-17,Google Flights,Return,NK,United States,United States,BNA,MCO,2,124.43703599999999,0.0,16.660031594999996
BUSA-6496305,2022-12-29,2023-08-19,Google Flights,One Way,PD,United States,Canada,EWR,YUL,1,107.58462,26.030963999999997,-0.9527493800000135
BUSA-6496138,2022-12-29,2023-01-10,Aeroprice,One Way,CM,Colombia,United States,MDE,SBP,1,484.318875,143.41481249999998,70.5934923625
BUSA-6496339,2022-12-29,2023-08-14,Aeroprice,Return,FI,United States,Spain,EWR,BCN,2,244.51049999999998,709.9268324999999,49.28734602499998
BUSA-6492174,2022-12-29,2023-05-12,Kayak Group,Return,FI,United States,Republic of Ireland,MSP,DUB,1,310.34024999999997,348.66256875,38.20010959749995
BUSA-6494966,2022-12-29,2023-03-13,Google Flights,Return,FJ,United States,New Zealand,LAX,AKL,2,1429.446,271.3126125,-22.00703742499986
BUSA-6497869,2022-12-29,2023-01-05,Google Flights,Return,TK,United States,Pakistan,IAH,KHI,1,546.386925,656.55771375,60.567830164999975
BUSA-6495121,2022-12-29,2023-01-10,Aeroprice,One Way,EK,United Arab Emirates,Pakistan,DXB,KHI,1,66.770175,78.7135725,-14.349690249999998
BUSA-6493936,2022-12-29,2023-01-04,Aeroprice,One Way,F9,United States,United States,LGA,MIA,1,86.5002915,0.0,-12.961851225000004
BUSA-6492962,2022-12-29,2022-12-31,Aeroprice,One Way,MS,Egypt,Egypt,CAI,HRG,2,43.25955,66.29996249999999,-10.079574004999992
BUSA-6492535,2022-12-29,2023-01-04,Google Flights,One Way,NK,United States,United States,LAS,RNO,2,79.40008275,0.0,-4.743289064999996
BUSA-6498855,2022-12-29,2023-01-08,Jetradar,One Way,NK,United States,United States,FLL,DEN,3,250.81134749999998,0.0,-10.209227249999984
BUSA-6492586,2022-12-29,2023-02-25,Aeroprice,Return,F9,United States,United States,ORD,MCO,4,292.39694099999997,0.0,-26.268976717499985
BUSA-6497446,2022-12-29,2022-12-31,Google Flights,One Way,EY,United States,Saudi Arabia,ORD,DMM,1,383.6934,228.36340275,-5.155038492500012
BUSA-6497916,2022-12-29,2023-02-16,Google Flights,One Way,QR,United States,India,BOS,BLR,1,641.3698499999999,252.0339,-12.214244712499973
BUSA-6494736,2022-12-29,2022-12-29,Aeroprice,Return,SV,United Arab Emirates,Saudi Arabia,DXB,MED,3,1297.7865,354.239289,13.903610475000143
BUSA-6496905,2022-12-29,2023-03-15,Aeroprice,One Way,TK,Pakistan,Germany,LHE,BER,1,487.14014999999995,182.3484075,34.96112672500001
BUSA-6497818,2022-12-29,2023-02-25,Google Flights,Return,AM,United States,Costa Rica,SEA,SJO,1,240.7488,120.4684425,0.11185669999997039
BUSA-6497701,2022-12-29,2023-02-19,Google Flights,Return,FJ,United States,Australia,LAX,SYD,2,1617.531,315.1364175,-25.70328384499986
BUSA-6494132,2022-12-29,2023-01-22,Google Flights,One Way,AI,United States,India,SFO,DEL,1,522.8763,264.25942499999996,16.628285419999997
BUSA-6497313,2022-12-29,2023-01-01,Direct,One Way,AS,United States,United States,LAS,SFO,1,238.28488649999997,31.59828,5.00818797
BUSA-6492532,2022-12-29,2023-01-22,Google Flights,One Way,NK,United States,United States,DEN,FLL,3,164.92233224999998,0.0,-12.932698049999999
BUSA-6498975,2022-12-29,2023-02-22,Google Flights,One Way,PD,United States,Canada,EWR,YTZ,2,109.239768,35.660916,-4.282418135000014
BUSA-6493031,2022-12-29,2023-01-12,Jetradar,Return,AM,United States,Mexico,ORD,MEX,2,479.61674999999997,319.3871385,-11.390669559999951
BUSA-6496334,2022-12-29,2023-01-03,Aeroprice,Return,F9,United States,United States,MDW,ATL,1,129.741033,0.0,-1.910350947499989
BUSA-6494791,2022-12-29,2023-05-26,Aeroprice,Return,F9,United States,United States,SEA,PHX,1,139.145283,0.0,-2.1245816100000265
BUSA-6497252,2022-12-29,2023-07-23,Aeroprice,Return,PR,United States,Philippines,JFK,MNL,2,1325.9992499999998,909.8611874999999,55.499879840000055
BUSA-6492699,2022-12-29,2022-12-29,Aeroprice,One Way,AM,United States,Peru,SMF,LIM,1,587.266128,42.8995824,8.281241355000049
BUSA-6498158,2022-12-29,2023-05-14,Google Flights,Return,EI,United States,Italy,BOS,NAP,6,2793.0622499999995,1993.4188725,343.84284083250003
BUSA-6497798,2022-12-29,2023-03-01,Aeroprice,Return,CI,United States,Japan,SFO,KIX,2,1299.66735,691.4945025,20.946968492500098
BUSA-6492883,2022-12-29,2023-02-02,Google Flights,Return,TK,United States,United Arab Emirates,IAD,AUH,2,317.86365,1111.1121375,-5.566433532500163
BUSA-6493258,2022-12-29,2023-01-22,Google Flights,Return,TK,United States,Iraq,BOS,BGW,1,594.3485999999999,583.6747762499999,14.496691542499951
BUSA-6496595,2022-12-29,2022-12-30,Jetradar,Return,RJ,United States,Iraq,BNA,EBL,1,815.348475,685.88016525,14.296708125000286
BUSA-6492817,2022-12-29,2023-01-06,Google Flights,One Way,AM,United States,Mexico,ORD,MEX,1,329.14875,58.795371,6.811188845000031
BUSA-6498897,2022-12-29,2023-05-02,Aeroprice,One Way,PR,United States,Philippines,JFK,MNL,1,2472.377325,222.69264,-33.08408476000045
BUSA-6492858,2022-12-29,2023-02-23,Aeroprice,One Way,SQ,United States,Japan,LAX,NRT,2,732.54615,56.2316378,62.41283348499986
BUSA-6497921,2022-12-29,2023-01-20,Direct,Return,F9,United States,United States,MCO,CLE,2,84.563016,0.0,-1.2374023650000199
BUSA-6493459,2022-12-29,2023-01-09,Aeroprice,Return,F9,United States,United States,DEN,IAH,2,353.54337449999997,0.0,16.461302092499984
BUSA-6498278,2022-12-29,2023-01-10,Direct,Return,F9,United States,United States,SEA,LAS,2,49.1689168,0.0,-66.17305109000003
BUSA-6497985,2022-12-29,2023-02-26,Aeroprice,Return,NK,United States,United States,CLE,LAS,1,273.7577175,0.0,32.69501433249995
BUSA-6496009,2022-12-29,2023-02-11,Kayak Group,Return,AY,United States,France,JFK,CDG,3,643.2507,1265.2007737499998,9.70494812249995
BUSA-6494770,2022-12-29,2023-01-27,Google Flights,Return,CI,United States,Taiwan,LAX,TPE,1,697.79535,268.16218875,-18.09613287499993
BUSA-6496840,2022-12-29,2022-12-29,Aeroprice,One Way,EI,United States,United Kingdom,JFK,BHX,1,451.404,157.70927249999997,-12.672746880000002
BUSA-6493755,2022-12-29,2023-02-13,Direct,Return,F9,United States,United States,CLE,MCO,1,72.36570375,0.0,0.009995055000000086
BUSA-6492317,2022-12-29,2023-01-05,Aeroprice,Return,F9,United States,United States,MCO,RDU,1,84.60063299999999,0.0,-11.193099884999988
BUSA-6495341,2022-12-29,2023-01-14,Aeroprice,Return,F9,United States,United States,MIA,ATL,1,71.42527875,0.0,-10.834797960000005
BUSA-6498173,2022-12-29,2023-01-01,Aeroprice,One Way,LA,Colombia,Colombia,MDE,BOG,1,68.651025,7.0531875,27.670684217499982
BUSA-6498256,2022-12-29,2023-01-05,Aeroprice,One Way,LA,Colombia,United States,BGA,JFK,1,136.5772553,105.42396557999999,7.713655195500005
BUSA-6493931,2022-12-29,2023-05-23,Google Flights,Return,TK,United States,Turkey,LAX,IST,1,695.9145,461.98378125,32.22760759750024
BUSA-6496088,2022-12-29,2022-12-30,Aeroprice,Return,UK,India,India,BOM,CCU,1,224.17384909999998,29.300801999999997,-4.146591702499995
BUSA-6493130,2022-12-29,2023-01-22,Google Flights,Return,TK,United States,Iraq,BOS,BGW,1,594.3485999999999,583.6747762499999,18.06870781999995
BUSA-6496480,2022-12-29,2023-01-23,Google Flights,Return,TK,United States,Republic of Kosovo,JFK,PRN,1,253.91475,481.92079125000004,30.40642736999996
BUSA-6493803,2022-12-29,2023-02-04,Kayak Group,Return,AR,United States,Argentina,JFK,BHI,1,1548.8799749999998,132.17673375,48.24339494500013
BUSA-6497224,2022-12-29,2023-02-08,Aeroprice,Return,LH,United States,Tunisia,PIT,TUN,1,282.12749999999994,464.42888625,19.661832750000002
BUSA-6493188,2022-12-29,2022-12-29,Aeroprice,One Way,EK,United Arab Emirates,India,DXB,COK,2,255.7956,157.427145,-17.649242915000073
BUSA-6498653,2022-12-29,2023-01-13,Aeroprice,One Way,EI,United States,Italy,IAD,FCO,2,564.255,315.41854499999994,-17.057008229999852
BUSA-6496113,2022-12-29,2022-12-30,Aeroprice,One Way,LA,Brazil,Brazil,IGU,SDU,1,213.476475,6.959145,-0.6111851724999964
BUSA-6497073,2022-12-29,2023-01-12,Aeroprice,One Way,LA,Brazil,Brazil,BPS,SDU,2,144.82545,11.2851,-9.343176250000006
BUSA-6498289,2022-12-29,2022-12-30,Google Flights,One Way,LO,United States,Germany,ORD,BER,1,138.24247499999998,147.36459749999997,13.543621715000008
BUSA-6498483,2022-12-29,2023-02-18,Google Flights,One Way,QR,United States,Nepal,ORD,KTM,1,885.88035,252.0339,6.391029444999864
BUSA-6497084,2022-12-29,2022-12-31,Google Flights,One Way,SY,United States,United States,SEA,MCO,1,297.738555,0.0,30.61528214499994
BUSA-6497328,2022-12-29,2023-05-24,Direct,Return,PR,United States,Philippines,SFO,DVO,3,2309.6838,1441.53046125,29.19101762999979
BUSA-6494256,2022-12-29,2023-01-02,Other,Return,QR,United States,Pakistan,ORD,KHI,2,1698.40755,1103.5887375,65.61969513999973
